CenterX   CenterY   Theta
100.445 100.124 37.6572
100.683 100.416 3.16388
100.824 100.829 66.9074
100.332 100.681 111.284
100.405 100.036 150.123
100.357 100.796 128.181
100.434 100.897 60.8884
100.719 100.544 22.6382
100.373 100.922 29.9456
100.611 100.502 84.6585
100.217 100.95 106.287
100.245 100.641 106.308
100.987 100.223 18.8541
100.622 100.506 80.0842
100.521 100.735 3.95868
100.15 100.687 77.8351
100.366 100.891 3.60483
100.625 100.741 16.8912
100.258 100.084 34.0252
100.443 100.549 127.799
100.551 100.377 22.7975
100.073 100.968 50.2911
100.162 100.631 91.7605
100.352 100.788 70.5485
100.811 100.138 158.494
100.402 100.584 8.82242
100.591 100.432 53.664
100.686 100.714 54.9527
100.194 100.79 66.983
100.075 100.326 31.4775
100.616 100.188 173.571
100.302 100.5 173.037
100.392 100.232 140.001
100.439 100.082 56.5916
100.379 100.179 157.457
100.736 100.244 141.913
100.606 100.77 27.1018
100.114 100.922 88.7857
100.515 100.777 117.051
100.127 100.954 42.5452
100.175 100.186 50.5077
100.398 100.642 112.584
100.602 100.537 165.645
100.37 100.169 177.013
100.179 100.338 174.432
100.541 100.057 115.07
100.943 100.913 61.4293
100.023 100.098 49.4499
100.091 100.678 128.524
100.019 100.79 60.3172
100.706 100.541 40.6351
100.499 100.963 148.618
100.226 100.252 68.4667
100.318 101 86.6206
100.924 100.831 70.0119
100.02 100.955 170.388
100.349 100.061 58.6172
100.984 100.917 141.296
100.063 100.934 165.886
100.939 100.007 133.99
100.887 100.538 157.826
100.354 100.145 165.068
100.475 100.3 157.101
100.314 100.448 108.183
100.862 100.409 104.608
100.71 100.589 85.5061
100.722 100.929 34.2749
100.682 100.543 28.3573
100.16 100.041 28.2083
100.45 100.98 72.4447
100.956 100.737 145.252
100.282 100.839 126.11
100.246 100.181 177.131
100.823 100.724 78.4836
100.877 100.45 115.96
100.713 100.92 104.592
100.861 100.887 99.7444
100.436 100.13 148.473
100.926 100.356 83.7923
100.837 100.159 175.017
100.294 100.933 91.621
100.979 100.71 91.2189
100.274 100.89 146.277
100.46 100.717 171.549
100.249 100.08 32.3749
100.499 100.968 5.39806
100.008 100.396 20.2559
100.195 100.255 138.92
100.576 100.718 167.759
100.492 100.617 161.077
100.793 100.882 155.404
100.063 100.119 121.063
100.485 100.489 67.2062
100.759 100.645 155.745
100.759 100.343 14.9382
100.77 100.118 99.3164
100.771 100.869 97.5577
100.906 100.612 68.0924
100.11 100.012 56.4828
100.86 100.27 152.445
100.22 100.171 14.0977
100.598 100.523 17.6827
100.181 100.709 17.2883
100.67 100.459 23.3363
100.28 100.848 99.4984
100.835 100.856 149.658
100.409 100.545 78.3312
100.243 100.418 119.273
100.781 100.019 13.6433
100.555 100.411 11.15
100.5 100.006 53.7885
100.157 100.083 12.5066
100.964 100.469 141.276
100.426 100.645 39.9507
100.297 100.402 121.544
100.181 100.98 2.15492
100.966 100.019 4.56757
100.994 100.597 123.774
100.259 100.176 5.21858
100.2 100.464 15.2184
100.77 100.691 36.3229
100.722 100.544 28.6744
100.033 100.178 148.055
100.658 100.416 64.2502
100.031 100.992 176.111
100.91 100.862 12.315
100.066 100.263 155.45
100.776 100.922 174.705
100.473 100.372 43.2933
100.614 100.915 146.41
100.514 100.847 172.554
100.222 100.936 2.0894
100.383 100.897 106.428
100.809 100.556 59.4459
100.735 100.719 124.741
100.801 100.505 45.0546
100.509 100.794 52.8144
100.738 100.328 8.20437
100.131 100.576 141.497
100.038 100.476 84.6602
100.088 100.004 38.5877
100.424 100.27 77.2759
100.46 100.126 39.7629
100.642 100.57 153.799
100.946 100.257 11.1945
100.067 100.189 9.87912
100.021 100.915 169.615
100.122 100.424 101.734
100.015 100.941 46.8708
100.136 100.093 25.2918
100.705 100.903 14.8011
100.07 100.413 150.328
100.835 100.527 129.274
100.569 100.765 122.971
100.729 100.049 127.932
100.653 100.111 10.4337
100.32 100.939 97.2016
100.538 100.577 161.267
100.02 100.713 7.12259
100.763 100.565 23.4331
100.23 100.79 85.3803
100.008 100.082 19.4852
100.923 100.485 110.375
100.339 100.711 49.7127
100.223 100.583 154.734
100.405 100.381 17.9535
100.303 100.285 100.214
100.205 100.587 142.29
100.556 100.238 142.352
100.982 100.772 129.239
100.927 100.028 158.392
100.617 100.215 157.011
100.376 100.813 170.818
100.666 100.276 26.5842
100.928 100.586 12.4606
100.256 100.347 97.9924
100.682 100.534 112.668
100.136 100.449 75.6228
100.43 100.394 70.5611
100.933 100.58 169.768
100.937 100.849 74.9704
100.398 100.109 112.121
100.306 100.243 76.926
100.45 100.73 124.222
100.092 100.135 83.7857
100.238 100.49 171.6
100.439 100.577 74.0163
100.316 100.034 21.7699
100.572 100.714 128.897
100.779 100.928 131.447
100.611 100.969 110.108
100.829 100.225 7.29216
100.462 100.84 2.94015
100.902 100.74 70.786
100.151 100.998 53.7896
100.357 100.724 25.0479
100.633 100.144 18.6068
100.663 100.921 9.75102
100.002 100.869 141.938
100.057 100.642 69.1644
100.163 100.922 55.8423
100.278 100.162 17.8142
100.938 100.546 76.5114
100.543 100.061 125.98
100.165 100.053 141.86
100.932 100.385 47.906
100.639 100.688 177.289
100.813 100.307 169.908
100.975 100.378 103.143
100.49 100.79 5.84164
100.227 100.592 3.2723
100.947 100.233 115.725
100.76 100.241 53.1969
100.068 100.227 13.8406
100.933 100.958 148.932
100.539 100.556 144.86
100.057 100.673 170.932
100.152 100.449 133.957
100.036 100.901 140.195
100.066 100.672 48.8763
100.557 100.906 81.7592
100.955 100.537 163.506
100.239 100.447 76.3545
100.777 100.28 140.039
100.826 100.858 2.54828
100.126 100.705 13.5015
100.502 100.886 100.408
100.577 100.059 156.103
100.305 100.37 85.6828
100.26 100.546 130.217
100.839 100.876 33.0535
100.192 100.749 101.176
100.592 100.111 50.6401
100.724 100.434 120.352
100.842 100.089 58.1571
100.211 100.305 167.445
100.966 100.881 130.07
100.016 100.349 108.794
100.18 100.766 44.698
100.589 100.125 78.4252
100.525 100.297 171.056
100.715 100.962 58.5392
100.742 100.458 136.598
100.602 100.747 130.107
100.734 100.155 10.6629
100.397 100.582 102.325
100.87 100.979 168.39
100.221 100.889 152.748
100.543 100.097 50.7208
100.085 100.045 9.42582
100.857 100.582 89.8026
100.096 100.213 60.4037
100.69 100.79 73.9113
100.124 100.642 106.434
100.108 100.325 40.7941
100.405 100.352 108.849
100.039 100.032 172.35
100.006 100.165 97.9986
100.066 100.516 109.967
100.25 100.726 47.7443
100.689 100.529 62.3127
100.852 100.243 78.5191
100.41 100.602 15.3234
100.311 100.469 25.5482
100.997 100.613 169.467
100.03 100.951 78.1701
100.642 100.19 85.2524
100.363 100.371 36.4848
100.774 100.286 6.44524
100.806 100.27 93.1935
100.59 100.492 96.7732
100.421 100.989 132.019
100.165 100.068 113.337
100.862 100.079 50.3463
100.487 100.884 132.409
100.605 100.532 96.0508
100.601 100.042 36.6634
100.745 100.838 56.6299
100.799 100.681 49.9617
100.847 100.825 123.779
100.577 100.53 129.597
100.83 100.539 99.6259
100.929 100.727 69.7198
100.997 100.224 24.4571
100.71 100.723 51.9343
100.062 100.878 25.549
100.222 100.933 51.4608
100.624 100.865 146.179
100.837 100.294 81.4694
100.675 100.585 154.875
100.75 100.039 16.0143
100.545 100.772 99.3064
100.456 100.472 130.027
100.484 100.225 51.4268
100.037 100.867 109.532
100.833 100.131 2.44357
100.395 100.534 125.111
100.381 100.397 33.5703
100.023 100.931 47.0126
100.034 100.863 140.124
100.062 100.648 163.758
100.484 100.663 22.4866
100.22 100.214 103.002
100.54 100.944 73.9981
100.12 100.656 49.5716
100.765 100.049 101.042
100.364 100.625 107.171
100.405 100.705 72.426
100.631 100.618 34.8908
100.294 100.729 131.991
100.227 100.503 156.291
100.87 100.999 14.8654
100.95 100.322 131.05
100.829 100.725 87.0994
100.411 100.031 77.7224
100.768 100.441 82.8555
100.498 100.229 164.738
100.547 100.409 87.3956
100.26 100.534 25.2037
100.819 100.543 105.517
100.389 100.727 65.9643
100.596 100.338 119.405
100.241 100.809 112.04
100.843 100.076 92.8512
100.604 100.59 5.76129
100.89 100.557 152.466
100.841 100.234 13.6737
100.191 100.273 151.639
100.003 100.603 95.6857
100.83 100.541 16.8682
100.347 100.822 137.604
100.086 100.944 121.685
100.328 100.091 48.0106
100.57 100.553 127.506
100.098 100.003 120.305
100.222 100.069 5.60344
100.357 100.395 67.7887
100.575 100.776 109.473
100.246 100.064 124.953
100.018 100.615 138.677
100.499 100.799 136.666
100.937 100.13 114.827
100.661 100.856 157.693
100.091 100.248 38.9855
100.312 100.594 148.215
100.551 100.521 172.466
100.346 100.064 154.711
100.257 100.476 37.6855
100.887 100.222 157.408
100.19 100.696 175.87
100.569 100.46 58.3742
100.978 100.571 122.139
100.186 100.676 154.56
100.486 100.718 1.57543
100.599 100.172 49.8777
100.204 100.32 128.747
100.45 100.822 171.543
100.882 100.779 8.6064
100.18 100.229 136.89
100.855 100.211 98.4438
100.142 100.521 120.358
100.816 100.851 64.0989
100.225 100.834 106.084
100.026 100.261 110.226
100.146 100.435 167.724
100.464 100.591 111.998
100.335 100.662 30.421
100.826 100.759 57.2469
100.66 100.937 11.1955
100.02 100.561 42.1952
100.485 100.729 73.2104
100.644 100.539 152.232
100.183 100.327 171.474
100.968 100.403 20.707
100.751 100.277 53.2716
100.115 100.216 38.5603
100.414 100.412 168.167
100.084 100.356 54.926
100.318 100.6 98.3909
100.126 100.881 155.142
100.57 100.788 12.1385
100.696 100.498 117.251
100.274 100.091 98.3715
100.58 100.285 141.696
100.092 100.63 114.367
100.668 100.415 165.961
100.252 100.937 28.928
100.131 100.596 30.0277
100.217 100 30.4655
100.84 100.362 160.658
100.13 100.384 57.3438
100.708 100.195 16.7074
100.98 100.561 72.6563
100.919 100.781 51.8416
100.256 100.25 39.3137
100.993 100.306 99.7219
100.196 100.738 4.25583
100.634 100.382 130.308
100.759 100.524 169.628
100.267 100.296 168.555
100.858 100.771 69.7117
100.07 100.455 23.2928
100.558 100.01 2.9292
100.781 100.255 86.5596
100.198 100.19 124.939
100.233 100.833 88.5633
100.928 100.035 178.551
100.625 100.993 49.446
100.34 100.763 74.3551
100.893 100.764 94.6244
100.713 100.005 113.371
100.933 100.592 18.1565
100.857 100.197 27.2425
100.667 100.629 172.947
100.656 100.67 17.3908
100.915 100.941 16.7556
100.162 100.819 4.36897
100.593 100.225 29.3604
100.216 100.109 45.8908
100.599 100.548 40.202
100.133 100.025 27.9121
100.97 100.386 19.8616
100.386 100.339 166.446
100.657 100.865 64.3988
100.231 100.153 97.5533
100.948 100.45 9.02174
100.242 100.072 127.724
100.609 100.036 84.3113
100.489 100.125 40.3419
100.64 100.427 87.0838
100.015 100.599 70.2684
100.25 100.885 14.234
100.87 100.592 167.212
100.602 100.022 67.4241
100.339 100.859 147.392
100.181 100.912 41.5883
100.724 100.042 19.544
100.574 100.135 114.416
100.77 100.056 162.67
100.905 100.963 81.5178
100.302 100.561 59.4853
100.105 100.457 63.0691
100.882 100.397 169.51
100.668 100.906 102.391
100.446 100.637 167.446
100.069 100.278 135.211
100.26 100.994 35.4958
100.601 100.792 86.0542
100.548 100.602 9.20195
100.351 100.047 96.243
100.027 100.537 82.4279
100.066 100.189 96.8927
100.248 100.464 126.073
100.669 100.076 106.17
100.435 100.817 130.644
100.629 100.943 19.501
100.639 100.153 128.985
100.407 100.086 169.516
100.815 100.922 152.174
100.619 100.206 122.747
100.527 100.348 79.4965
100.485 100.589 82.5685
100.593 100.973 134.035
100.449 100.513 114.619
100.028 100.079 43.7428
100.975 100.59 165.937
100.862 100.504 159.314
100.677 100.997 14.1942
100.378 100.414 154.785
100.943 100.053 78.516
100.149 100.083 150.34
100.064 100.581 116.092
100.724 100.736 13.4513
100.15 100.849 18.9857
100.031 100.936 54.418
100.947 100.53 55.8375
100.224 100.035 166.934
100.226 100.727 15.1796
100.034 100.516 2.14638
100.333 100.294 117.673
100.434 100.384 4.46572
100.994 100.32 63.368
100.834 100.051 126.33
100.668 100.351 24.4111
100.272 100.107 28.015
100.455 100.096 162.069
100.509 100.155 102.616
100.729 100.974 6.63518
100.094 100.063 106.436
100.303 100.165 113.787
100.676 100.879 110.879
100.051 100.489 86.8114
100.927 100.483 90.407
100.536 100.45 55.9587
100.547 100.076 176.221
100.358 100.79 10.629
100.994 100.509 142.806
100.386 100.966 15.8176
100.349 100.376 16.5469
100.909 100.907 177.523
100.914 100.97 67.4096
100.59 100.4 39.7862
100.034 100.83 102.039
100.224 100.438 49.2524
100.45 100.327 59.8258
100.881 100.38 105.298
100.36 100.366 136.057
100.63 100.594 117.437
100.8 100.716 127.067
100.505 100.268 117.457
100.651 100.129 12.22
100.597 100.232 127.323
100.503 100.314 174.605
100.676 100.076 70.8547
100.648 100.979 15.197
100.109 100.759 75.7605
100.954 100.914 146.758
100.692 100.353 61.9737
100.045 100.181 27.3823
100.192 100.811 129.322
100.869 100.051 118.766
100.958 100.887 6.84705
100.195 100.269 85.307
100.413 100.776 105.972
100.273 100.119 173.315
100.364 100.153 179.994
100.076 100.384 176.332
100.806 100.203 70.7516
100.646 100.145 0.246679
100.225 100.206 57.6949
100.753 100.465 161.971
100.528 100.724 75.7711
100.907 100.581 106.207
100.025 100.605 165.862
100.139 100.304 130.851
100.817 100.609 130.573
100.313 100.131 124.294
100.596 100.072 127.199
100.15 100.489 95.3237
100.683 100.212 9.01594
100.758 100.659 25.4599
100.619 100.328 55.5206
100.561 100.02 117.076
100.312 100.518 121.003
100.995 100.327 161.939
100.393 100.994 10.6705
100.551 100.554 132.432
100.174 100.989 122.406
100.566 100.654 178.898
100.062 100.739 56.1566
100.604 100.865 135.892
100.579 100.984 10.5049
100.836 100.312 18.6584
100.022 100.134 152.658
100.222 100.505 39.9627
100.956 100.957 54.7938
100.56 100.568 82.2775
100.906 100.649 7.62094
100.467 100.213 168.938
100.039 100.063 39.3812
100.083 100.229 71.1208
100.271 100.741 48.1843
100.722 100.972 21.8007
100.847 100.971 45.5196
100.536 100.222 146.943
100.91 100.644 155.709
100.262 100.354 158.521
100.264 100.17 167.887
100.557 100.883 65.9192
100.877 100.833 96.5695
100.265 100.27 29.6837
100.565 100.387 170.561
100.787 100.896 19.611
100.266 100.791 49.8054
100.772 100.392 79.7023
100.806 100.914 78.0635
100.584 100.743 147.382
100.332 100.878 166.416
100.01 100.119 160.408
100.864 100.271 103.387
100.257 100.852 28.8733
100.317 100.373 109.501
100.889 100.935 105.436
100.063 100.845 57.6146
100.442 100.789 135.08
100.166 100.716 9.88894
100.577 100.492 104.648
100.658 100.106 125.113
100.35 100.735 73.1661
100.854 100.74 142.324
100.844 100.778 94.0743
100.363 100.675 3.77413
100.791 100.441 66.7039
100.099 100.269 151.844
100.525 100.609 33.2362
100.318 100.913 94.1283
100.694 100.887 42.8512
100.768 100.681 132.865
100.953 100.666 92.2356
