CenterX   CenterY   Theta
50.3919 50.8957 36.7769
50.5078 50.4193 3.26233
50.7928 50.069 85.3659
50.5607 50.6284 123.954
50.2533 50.01 130.22
50.5357 50.8361 147.85
50.8433 50.4851 60.0531
50.7916 50.4513 33.0196
50.855 50.8826 83.9358
50.0757 50.3878 144.637
50.9018 50.2035 12.0553
50.8774 50.3894 97.517
50.9681 50.0666 116.697
50.0741 50.3755 144.687
50.4335 50.9972 100.631
50.3212 50.2201 63.0937
50.3725 50.0687 66.5234
50.4642 50.7227 118.211
50.7088 50.0084 39.1801
50.6617 50.484 0.956426
50.8045 50.7728 98.7154
50.0665 50.7665 105.068
50.782 50.7517 144.54
50.518 50.1403 120.808
50.6205 50.7423 30.5786
50.195 50.8904 134.996
50.9082 50.7587 107.488
50.6541 50.8891 104.185
50.6324 50.1565 85.3058
50.7164 50.2709 36.4058
50.3138 50.2415 38.6843
50.4249 50.9078 91.2707
50.1879 50.077 125.308
50.3828 50.8218 118.712
50.7962 50.2719 124.625
50.2641 50.9391 114.547
50.3245 50.2695 34.3668
50.6946 50.2187 107.155
50.2646 50.662 146.689
50.778 50.7609 33.79
50.0884 50.6989 66.3025
50.4323 50.0311 46.7238
50.0337 50.8792 43.8114
50.5573 50.039 120.033
50.323 50.8979 159.861
50.3253 50.901 179.308
50.8254 50.8449 44.8216
50.5767 50.0673 17.0852
50.9989 50.3266 134.673
50.8067 50.858 179.573
50.2415 50.0404 74.0145
50.1301 50.0224 64.8768
50.7837 50.5662 56.3
50.6543 50.232 2.58866
50.7644 50.6237 137.214
50.0389 50.8371 111.515
50.5634 50.6246 155.598
50.5869 50.581 178.322
50.7567 50.4423 127.331
50.3892 50.2289 107.433
50.9282 50.9291 61.543
50.5277 50.2116 179.214
50.9811 50.6495 144.795
50.7151 50.5932 9.60264
50.4548 50.6748 121.956
50.3731 50.9417 30.1243
50.5004 50.6909 125.484
50.6486 50.2753 28.1172
50.6359 50.5993 32.2841
50.7051 50.4552 120.197
50.8374 50.1697 3.44608
50.7791 50.6097 125.935
50.8382 50.8028 172.966
50.5359 50.4885 72.3397
50.1537 50.5726 49.8623
50.9213 50.5832 106.711
50.3549 50.052 5.71388
50.4233 50.0846 109.232
50.881 50.8829 118.628
50.2112 50.863 159.497
50.1967 50.7374 51.5735
50.8026 50.9972 5.40468
50.8974 50.6226 175.209
50.465 50.8474 11.2309
50.3353 50.067 175.562
50.817 50.8525 168.834
50.0851 50.3856 12.7863
50.2108 50.2294 84.4393
50.2686 50.101 30.1484
50.1473 50.9731 136.673
50.9678 50.4397 50.1063
50.7983 50.3263 53.889
50.2325 50.1297 46.1634
50.3553 50.674 11.2617
50.2105 50.809 26.4459
50.3426 50.8647 27.8866
50.0827 50.4845 54.4355
50.5634 50.8038 24.6867
50.5807 50.5055 25.9342
50.624 50.2736 87.8102
50.0823 50.4596 55.1634
50.8224 50.057 75.3493
50.4584 50.725 103.372
50.6672 50.777 155.197
50.3139 50.538 151.219
50.9895 50.8895 66.8641
50.1952 50.4894 133.495
50.4926 50.4832 150.881
50.3614 50.8598 73.2249
50.3282 50.454 137.24
50.126 50.1964 171.26
50.1755 50.5677 104.277
50.4896 50.6447 41.3688
50.5527 50.3722 119.1
50.1412 50.5709 33.3487
50.2786 50.2187 32.9108
50.8257 50.2857 166.882
50.9699 50.5713 25.7402
50.3745 50.7977 66.1303
50.087 50.5568 152.122
50.7959 50.1751 121.098
50.2205 50.2182 157.333
50.2497 50.2632 0.11761
50.8707 50.7926 112.919
50.7503 50.152 82.4982
50.3512 50.0938 87.5035
50.9207 50.0401 52.463
50.2075 50.2381 163.518
50.4681 50.4663 136.904
50.1545 50.4873 77.3973
50.5969 50.9996 138.501
50.3979 50.8276 30.7275
50.0305 50.2044 61.2741
50.5106 50.6151 163.909
50.5099 50.5013 9.04374
50.0349 50.5512 78.8722
50.8392 50.1607 4.4949
50.449 50.2375 8.93059
50.7246 50.1116 109.498
50.281 50.1735 68.3553
50.8014 50.3921 135.139
50.1255 50.7728 42.648
50.6774 50.5658 167.246
50.3873 50.0662 3.44799
50.8269 50.5247 139.544
50.2344 50.3451 5.4187
50.9615 50.6679 167.977
50.2655 50.6115 122.13
50.3175 50.8481 170.489
50.8849 50.7391 49.9436
50.2816 50.9634 1.85121
50.716 50.7062 112.084
50.9901 50.3119 61.1949
50.0789 50.4428 46.9887
50.3434 50.8346 168.387
50.1857 50.3725 167.154
50.0618 50.0924 29.3024
50.5952 50.1505 174.254
50.4467 50.5015 44.3986
50.471 50.6619 135.212
50.7539 50.5779 162.785
50.8174 50.757 10.009
50.0069 50.2124 119.434
50.4112 50.4024 159.226
50.8956 50.9092 56.4981
50.6911 50.2716 34.3098
50.1846 50.3421 77.3924
50.8309 50.1199 132.287
50.5315 50.2879 88.7075
50.2999 50.5961 78.0919
50.1644 50.1166 98.4052
50.9024 50.344 131.94
50.6587 50.9316 147.777
50.5666 50.657 161.71
50.3995 50.3268 1.946
50.8266 50.801 18.8018
50.5769 50.464 21.3676
50.9806 50.2147 12.1022
50.5948 50.7389 5.83982
50.6587 50.5323 18.5877
50.1725 50.568 53.3444
50.9383 50.8187 177.042
50.2597 50.9697 77.6221
50.3475 50.0503 9.49775
50.692 50.4579 40.7739
50.614 50.2529 103.974
50.3592 50.8236 147.725
50.4774 50.3508 65.2608
50.8057 50.3282 37.6307
50.0847 50.4667 86.7838
50.8409 50.2212 68.5784
50.8084 50.8236 69.23
50.4591 50.3033 167.86
50.1186 50.9337 123.096
50.5316 50.0327 85.6073
50.4077 50.1612 118.154
50.9712 50.5622 128.656
50.0685 50.4177 20.9445
50.6128 50.9385 119.12
50.0768 50.3547 99.1194
50.4032 50.8336 146.641
50.6118 50.3735 45.9605
50.1059 50.3549 74.3711
50.6758 50.6582 12.6195
50.3953 50.1818 28.2263
50.8273 50.0419 75.4529
50.1682 50.8793 100.267
50.2314 50.5024 131.668
50.9581 50.2204 159.513
50.9343 50.9164 114.375
50.6298 50.4032 135.432
50.5313 50.6774 77.1224
50.7315 50.8245 26.3585
50.8329 50.5403 152.04
50.4313 50.379 164.711
50.2512 50.8442 87.1237
50.5141 50.3085 103.148
50.3252 50.0393 48.9597
50.0064 50.9784 173.834
50.3952 50.7284 62.2451
50.6711 50.8054 170.416
50.4002 50.7833 47.8671
50.9903 50.0258 108.635
50.6595 50.688 21.6698
50.9385 50.1812 112.096
50.2227 50.3072 98.3625
50.4172 50.1602 30.7686
50.4181 50.7573 161.634
50.0841 50.3931 18.0442
50.0166 50.6617 108.441
50.163 50.2338 4.2674
50.8349 50.9747 24.3827
50.2315 50.8684 166.763
50.4196 50.0506 7.09053
50.5739 50.3929 5.15744
50.5833 50.0113 141.727
50.3064 50.0403 105.903
50.3977 50.9738 97.9558
50.2752 50.7094 48.8686
50.9042 50.3747 98.9763
50.0506 50.4261 149.825
50.8056 50.2243 40.6942
50.8173 50.9304 17.165
50.4501 50.3375 156.724
50.0835 50.2111 135.444
50.0513 50.4925 79.5793
50.3344 50.3946 95.3893
50.1614 50.572 144.978
50.7602 50.1539 26.8649
50.2682 50.3611 73.522
50.6797 50.0567 6.24109
50.3919 50.6972 34.8184
50.6415 50.2598 159.495
50.8957 50.2973 41.3989
50.4113 50.2405 121.029
50.8261 50.6731 148.383
50.397 50.1563 132.831
50.3605 50.6713 48.7159
50.0812 50.9926 28.1163
50.9884 50.9773 142.887
50.6594 50.5778 155.898
50.2894 50.4677 111.49
50.4112 50.4275 59.4512
50.5642 50.8506 36.2751
50.9344 50.6891 148.189
50.5562 50.7795 2.91607
50.8184 50.0401 160.184
50.992 50.2941 37.8573
50.7654 50.253 155.801
50.1028 50.126 176.247
50.6738 50.8469 58.3793
50.6765 50.5942 108.567
50.6825 50.5754 77.2312
50.2759 50.7686 40.729
50.6924 50.2333 112.559
50.7471 50.2187 10.7898
50.131 50.606 152.9
50.045 50.7342 61.4374
50.4785 50.9289 59.7549
50.4653 50.0137 14.6878
50.2586 50.0279 113.648
50.4264 50.5481 31.4365
50.2959 50.6638 173.754
50.0504 50.8904 103.839
50.5639 50.5003 12.4909
50.0899 50.6009 61.3725
50.9173 50.4066 25.7907
50.7147 50.2934 94.5847
50.6978 50.9003 142.594
50.6764 50.6796 170.266
50.2958 50.0011 48.9518
50.2179 50.6618 114.068
50.5935 50.0162 131.18
50.3235 50.6651 100.184
50.3427 50.1346 16.9954
50.8315 50.9184 116.962
50.1034 50.402 131.209
50.7798 50.1182 0.00552939
50.7121 50.3566 45.8066
50.0129 50.5403 153.207
50.9576 50.5657 92.603
50.0851 50.5489 68.3962
50.6071 50.3887 43.2538
50.095 50.3149 17.3961
50.1769 50.9873 79.9386
50.5319 50.8736 179.202
50.5827 50.8125 58.8494
50.3057 50.4027 121.051
50.6822 50.3152 23.9778
50.6324 50.1283 104.129
50.6934 50.7006 135.625
50.8729 50.5 131.445
50.6192 50.1866 4.62414
50.2845 50.443 111.079
50.85 50.1962 22.599
50.9635 50.108 86.1284
50.5856 50.5414 15.4858
50.057 50.1055 105.406
50.5443 50.2337 114.799
50.8201 50.0416 89.6634
50.6893 50.2523 55.3988
50.6136 50.8979 145.786
50.5831 50.7302 65.668
50.641 50.4662 34.1885
50.7017 50.5565 64.5519
50.9113 50.0209 56.8392
50.0569 50.7665 126.379
50.3314 50.6757 71.2687
50.7563 50.4542 74.2104
50.9347 50.2509 21.6805
50.5845 50.9693 68.0111
50.062 50.3393 91.0677
50.1619 50.6581 179.595
50.4517 50.3547 72.1268
50.1151 50.8833 74.6686
50.3873 50.6597 79.566
50.6482 50.0614 146.47
50.9405 50.6488 171.822
50.1514 50.4774 108.325
50.5817 50.4015 60.8552
50.1268 50.3917 29.2789
50.7344 50.2088 10.5418
50.5524 50.5952 156.944
50.577 50.3455 144.542
50.5403 50.0793 101.853
50.908 50.3963 53.3386
50.1435 50.1514 77.8989
50.5957 50.0806 169.122
50.7551 50.5866 149.119
50.0802 50.4768 113.417
50.8287 50.7835 49.8725
50.9409 50.1243 157.524
50.9709 50.1772 129.972
50.0403 50.4054 92.931
50.5806 50.9359 121.005
50.4813 50.8097 171.096
50.0221 50.9825 15.5038
50.8144 50.2803 23.7923
50.4399 50.644 68.5713
50.0546 50.5995 162.433
50.3832 50.2163 79.6639
50.0484 50.8205 148.741
50.588 50.3531 143.961
50.5547 50.8259 113.663
50.7844 50.5986 74.5454
50.9579 50.5411 108.916
50.2205 50.6257 102.889
50.1848 50.0596 108.785
50.7637 50.5234 40.8191
50.6665 50.0801 79.5301
50.1634 50.1845 36.4129
50.3867 50.0512 71.6028
50.5117 50.4833 68.9011
50.8391 50.1453 91.0254
50.062 50.0712 103.296
50.566 50.878 100.417
50.9598 50.0487 17.6414
50.0441 50.1853 97.4286
50.6456 50.0456 170.275
50.8422 50.2966 13.8938
50.1699 50.1269 22.1911
50.5186 50.2458 64.4651
50.9895 50.6843 170.817
50.1426 50.3821 99.8517
50.0768 50.0042 120.678
50.6418 50.4108 88.1359
50.4154 50.024 60.3669
50.1771 50.0984 172.21
50.5994 50.7287 56.7655
50.3931 50.2369 17.4538
50.179 50.7975 121.958
50.5469 50.4751 166.038
50.0727 50.2806 62.9888
50.7824 50.9925 43.3207
50.8743 50.8306 40.4383
50.3993 50.4097 176.08
50.1809 50.7992 60.1547
50.7309 50.42 104.105
50.8326 50.8042 155.956
50.0596 50.6921 25.1977
50.4158 50.5486 72.4931
50.5196 50.9965 24.3391
50.6755 50.396 23.9418
50.1587 50.9493 158.328
50.907 50.9915 37.4968
50.3554 50.6692 87.0845
50.4184 50.3578 106.881
50.5756 50.1615 84.9132
50.5535 50.5703 37.8193
50.7423 50.0252 63.8697
50.7802 50.5639 47.0092
50.695 50.5674 143.324
50.735 50.6101 87.872
50.1332 50.2613 75.4379
50.5993 50.5137 51.8732
50.0065 50.4962 51.4127
50.7346 50.0239 105.269
50.9415 50.1744 84.8969
50.0914 50.6257 99.0957
50.4074 50.5214 161.383
50.1963 50.0226 155.1
50.5771 50.8907 107.45
50.8102 50.4297 134.975
50.913 50.5721 32.5413
50.2688 50.1986 44.4343
50.3064 50.5551 105.838
50.4265 50.6154 14.6835
50.0878 50.1718 93.2539
50.214 50.2833 72.0563
50.8119 50.0139 116.888
50.6689 50.7987 167.896
50.0201 50.1538 159.511
50.4585 50.5646 119.345
50.6791 50.9317 179.451
50.7202 50.2872 158.355
50.0492 50.2311 161.529
50.2562 50.2207 24.8626
50.8591 50.5001 121.481
50.2391 50.758 136.801
50.3126 50.4107 37.7442
50.9766 50.6456 168.218
50.3034 50.7819 137.855
50.6917 50.9656 70.84
50.1307 50.6717 131.276
50.5751 50.2068 90.8021
50.3122 50.4275 116.139
50.7452 50.2322 72.9586
50.2692 50.1986 141.01
50.9093 50.3702 135.23
50.897 50.8461 32.9064
50.9563 50.3767 61.0633
50.0624 50.4862 19.6225
50.2485 50.3169 145.589
50.8755 50.3025 154.566
50.8572 50.7647 26.4051
50.6903 50.945 122.857
50.3316 50.5006 116.231
50.5106 50.12 56.1715
50.8024 50.8614 24.714
50.9524 50.3288 119.216
50.7518 50.8119 170.235
50.3129 50.8585 23.7036
50.705 50.742 121.99
50.2523 50.873 30.3945
50.0536 50.7175 85.5856
50.8491 50.3834 30.2901
50.8364 50.5489 34.0552
50.7204 50.5111 108.776
50.4609 50.8287 149.321
50.7094 50.1054 150.994
50.671 50.697 65.3369
50.8793 50.7254 20.2663
50.4078 50.8864 8.49541
50.9614 50.6792 113.648
50.2706 50.2488 169.57
50.2983 50.7755 70.7619
50.1393 50.0107 97.9663
50.9758 50.3691 64.2946
50.3441 50.5205 79.3197
50.8799 50.5055 91.3964
50.1384 50.9827 44.9951
50.0734 50.6631 107.166
50.4151 50.4222 141.312
50.1957 50.8203 116.774
50.419 50.458 46.1965
50.7521 50.5129 57.7538
50.5961 50.9957 78.3472
50.9207 50.345 9.85189
50.2042 50.4187 39.5343
50.0002 50.915 151.898
50.7423 50.1678 21.6654
50.0676 50.724 167.185
50.4305 50.1191 92.2307
50.3488 50.3748 111.84
50.7187 50.1106 6.40624
50.9943 50.2327 9.68949
50.1899 50.039 70.526
50.8024 50.3412 79.953
50.6756 50.5089 155.06
50.866 50.0099 140.048
50.4607 50.9888 86.9818
50.9869 50.7546 44.7489
50.5384 50.9921 154.356
50.0974 50.7064 62.2043
50.007 50.4035 42.2558
50.8189 50.3373 148.954
50.0006 50.3078 43.4097
50.2336 50.0682 33.6824
50.5555 50.2914 75.1311
50.3769 50.8759 162.954
50.493 50.3302 19.2241
50.9534 50.0602 53.577
50.2981 50.3204 29.5716
50.7832 50.1225 114.283
50.1238 50.0705 163.697
50.1901 50.8213 98.0336
50.0779 50.9554 44.453
50.8596 50.1688 153.71
50.0132 50.5118 138.5
50.9348 50.9092 147.532
50.8882 50.1992 51.1532
50.289 50.3771 70.7977
50.5446 50.1599 124.424
50.1676 50.3103 90.6021
50.7964 50.7395 116.196
50.1558 50.547 15.7404
50.3774 50.4135 7.16606
50.274 50.9556 171.654
50.3523 50.0431 32.2371
50.3922 50.9478 25.4158
50.7635 50.1087 176.626
50.3816 50.7752 61.6664
50.6277 50.192 26.2838
50.9381 50.9176 159.744
50.6254 50.8083 12.4266
50.3348 50.3137 114.416
50.356 50.1485 107.364
50.8144 50.3821 23.8084
50.1967 50.2375 53.9816
50.6428 50.6009 125.294
50.3625 50.824 36.7358
50.469 50.8009 32.4286
50.1099 50.8837 61.7273
50.6839 50.0253 124.208
50.3161 50.0557 109.766
50.2408 50.3868 14.5045
50.1472 50.298 16.1567
50.9108 50.006 87.0948
50.1232 50.3077 166.691
50.1617 50.9658 37.043
50.7416 50.5467 159.206
50.554 50.5346 35.1824
50.1662 50.9165 59.0109
50.3721 50.7598 60.9882
50.9521 50.7379 107.537
50.8809 50.0496 46.2713
50.465 50.227 133.903
50.9192 50.4238 61.5839
50.9616 50.4449 88.0287
50.3516 50.9095 102.412
50.7622 50.8118 61.5328
50.4337 50.8485 65.386
50.7939 50.941 112.178
50.7416 50.8051 152.107
50.3951 50.0513 72.3377
50.6738 50.4504 134.813
50.357 50.6347 33.5556
50.7494 50.5457 36.7316
50.2919 50.7486 86.8682
50.216 50.9673 128.723
50.9571 50.4271 85.5181
50.898 50.525 127.31
50.2522 50.4467 22.221
50.206 50.0009 7.06771
50.9773 50.2424 119.396
50.8391 50.5507 27.566
50.7281 50.6003 131.625
50.7697 50.9754 103.241
50.3416 50.6485 12.3193
50.8974 50.1194 59.0117
50.8157 50.5973 70.8544
50.4734 50.8545 61.2008
50.8696 50.0881 139.824
50.8475 50.1818 77.4624
50.1655 50.7066 96.3626
50.6353 50.1965 38.1143
50.0415 50.3221 100.754
50.8579 50.6669 78.3713
50.9531 50.7192 167.43
50.5276 50.2589 9.5088
50.7261 50.1213 54.4995
50.5325 50.5644 108.105
50.1663 50.3797 111.095
50.9698 50.7276 166.069
50.7622 50.5917 34.5642
50.6667 50.6234 108.444
50.4898 50.5287 60.1997
50.5193 50.1976 144.931
50.1858 50.085 78.5243
50.6583 50.4377 49.8157
50.5582 50.347 167.916
50.9226 50.5024 59.0191
50.7371 50.0367 85.4584
50.3363 50.9205 2.16054
50.5528 50.7407 87.3032
50.0854 50.9725 93.2419
50.6142 50.2366 87.0297
50.4291 50.0749 19.1089
50.8375 50.2398 35.0925
50.5049 50.7687 11.1504
50.5768 50.1192 6.56299
50.0527 50.8342 21.235
50.0452 50.4379 151.919
50.2624 50.4217 7.18606
50.4491 50.5776 102.763
50.3324 50.3155 19.1923
50.3668 50.0995 137.987
50.9663 50.9701 155.713
50.6008 50.7009 51.337
50.6308 50.4556 86.7631
50.7578 50.2819 57.2471
50.9246 50.0562 87.4142
50.9128 50.6104 98.3533
50.2497 50.3433 153.369
50.5592 50.5147 17.9243
50.016 50.9637 67.8575
50.6032 50.0797 122.961
50.9326 50.5757 22.7008
50.5817 50.7663 73.155
50.8798 50.6487 161.865
50.6235 50.1313 55.7445
50.2018 50.9088 136.872
50.6764 50.301 33.1281
50.7565 50.4742 40.6421
50.6166 50.0403 58.7106
50.4686 50.148 177.238
50.2091 50.1304 36.6363
50.7691 50.4255 101.775
50.021 50.0344 80.2486
50.8167 50.8852 15.6072
50.5384 50.9132 69.8351
50.8296 50.1337 168.371
50.7514 50.9413 121.791
50.3634 50.9382 49.602
50.3322 50.7008 137.757
50.9294 50.2048 143.64
50.7385 50.0638 69.7002
50.2828 50.3045 176.93
50.6428 50.7177 175.791
50.3772 50.8018 78.2156
50.8695 50.1807 170.584
50.2188 50.3262 136.115
50.3938 50.6082 80.0232
50.7424 50.2283 10.5224
50.2999 50.4743 30.2436
50.3548 50.4 10.3305
50.5833 50.8843 27.3137
50.5978 50.6647 75.4802
50.7011 50.4107 90.8347
50.0074 50.6917 119.042
50.0384 50.3683 176.226
50.4207 50.5019 163.787
50.7173 50.5821 143.605
50.8644 50.4569 85.5195
50.3861 50.9667 125.49
50.0832 50.863 86.5008
50.0688 50.5497 75.0896
50.8777 50.204 148.764
50.5577 50.0546 174.932
50.5126 50.2909 84.4932
50.8579 50.3049 34.6818
50.1291 50.2979 140.409
50.4716 50.2275 29.9133
50.3327 50.9399 61.7448
50.9881 50.4852 32.2495
50.8911 50.4604 127.741
50.9837 50.0502 17.405
50.7205 50.2818 33.1743
50.0394 50.0218 139.407
50.1344 50.4677 109.061
50.4284 50.0271 141.03
50.0105 50.7619 160.795
50.4328 50.5355 85.857
50.3892 50.8874 160.908
50.3358 50.6151 166.843
50.9621 50.509 81.5085
50.2787 50.9589 25.7066
50.5798 50.2826 50.2215
50.405 50.9988 9.89394
50.5785 50.0826 27.8137
50.4396 50.5105 46.5826
50.3165 50.087 54.5796
50.9666 50.9447 60.2781
50.5709 50.9096 1.11309
50.8107 50.9484 16.4386
50.1614 50.9607 96.7572
50.0142 50.2576 80.9899
50.6929 50.7332 179.176
50.2875 50.5382 95.9982
50.4056 50.1692 175.942
50.8533 50.4983 108.584
50.2273 50.5438 125.095
50.5152 50.9903 110.041
50.371 50.7722 30.6833
50.3845 50.347 77.7253
50.7818 50.4842 142.923
50.5765 50.3421 145.796
50.2383 50.2244 90.8105
50.2608 50.0091 116.694
50.5111 50.4455 174.054
50.5712 50.8634 25.101
50.5692 50.868 104.959
50.718 50.372 16.6409
50.4579 50.3945 156.071
50.244 50.9667 172.465
50.2476 50.3481 161.2
50.9666 50.4434 57.7795
50.5261 50.6878 49.2254
50.7365 50.0517 8.87301
50.3863 50.3535 56.814
50.491 50.3207 34.6064
50.3095 50.9749 74.0004
50.4447 50.5765 177.001
50.2416 50.6813 128.877
50.6073 50.0886 121.837
50.0641 50.5961 133.125
50.211 50.8416 5.46368
50.8438 50.4603 39.1658
50.1338 50.9533 13.0798
50.1991 50.3478 111.642
50.5448 50.1256 52.151
50.2388 50.2135 74.006
50.704 50.2175 66.0022
50.3909 50.9765 171.84
50.8001 50.2417 12.2467
50.3169 50.2668 91.0666
50.7777 50.8583 152.076
50.3597 50.6872 56.3102
50.0609 50.7016 1.76896
50.4092 50.3294 124.808
50.7662 50.3041 146.093
50.2939 50.4463 130.863
50.6929 50.9874 40.529
50.6623 50.6097 164.718
50.1564 50.7518 102.288
50.2747 50.4744 60.0798
50.5793 50.889 102.475
50.6317 50.5187 9.20979
50.2329 50.492 55.8424
50.1818 50.5041 58.1058
50.2581 50.464 23.9912
50.9277 50.8677 127.372
50.1062 50.7759 145.432
50.7678 50.114 115.903
50.8343 50.5774 116.353
50.4584 50.5287 6.18783
50.639 50.0814 78.3026
50.2927 50.5454 24.0149
50.6916 50.795 29.4038
50.1043 50.1455 157.883
50.5282 50.4673 19.2081
50.6496 50.868 149.073
50.6261 50.0753 20.2315
50.0493 50.2575 24.4191
50.26 50.3851 169.737
50.6104 50.835 127.863
50.1125 50.7359 49.5178
50.6391 50.341 179.581
50.2636 50.2791 167.521
50.0246 50.6967 130.559
50.8364 50.9744 175.608
50.0653 50.8218 116.336
50.6473 50.1283 117.034
50.9825 50.9118 79.0435
50.0399 50.3623 148.75
50.7015 50.4593 9.91828
50.4269 50.469 167.14
50.6411 50.3117 94.5573
50.0661 50.9726 64.8108
50.4779 50.3553 122.852
50.6622 50.7153 48.2658
50.3157 50.1253 117.992
50.0398 50.5977 156.545
50.8908 50.449 82.6747
50.077 50.6708 147.827
50.2447 50.4213 150.991
50.8771 50.2432 99.1027
50.1925 50.1019 164.002
50.8205 50.76 8.77794
50.8437 50.438 61.6311
50.5465 50.0914 136.196
50.5824 50.1866 33.8818
50.1842 50.057 105.804
50.8403 50.0175 8.82084
50.5728 50.8195 58.813
50.3496 50.5963 49.3583
50.0266 50.7352 112.617
50.5808 50.7417 121.542
50.2059 50.3525 22.6998
50.1299 50.6762 154.548
50.9627 50.6283 33.1382
50.1057 50.8129 104.176
50.6183 50.7815 126.59
50.8345 50.0562 134.554
50.8509 50.2861 115.281
50.3142 50.958 6.01624
50.5798 50.1665 128.2
50.1759 50.2354 88.9867
50.9148 50.2117 25.9632
50.759 50.5006 164.121
50.1466 50.6459 41.9182
50.1568 50.6834 106.863
50.7548 50.3095 80.6349
50.4055 50.9841 52.6048
50.2948 50.3545 101.627
50.2523 50.9153 47.8234
50.8958 50.1035 118.181
50.907 50.1687 174.299
50.4529 50.9457 121.828
50.3016 50.1883 54.6723
50.093 50.1439 18.8389
50.4229 50.7956 25.449
50.1303 50.6434 35.4929
50.0976 50.1668 166.272
50.8215 50.3541 118.048
50.5373 50.6771 122.881
50.6287 50.2661 7.02116
50.4556 50.891 102.51
50.8324 50.9916 29.4509
50.6918 50.6743 176.392
50.9856 50.6867 43.8507
50.7986 50.107 140.526
50.9102 50.3828 113.514
50.4301 50.4378 55.8668
50.7621 50.9362 169.335
50.1748 50.8747 132.738
50.2528 50.0673 48.2395
50.9122 50.6332 129.79
50.2572 50.7194 5.06187
50.3753 50.6268 26.2974
50.823 50.235 117.411
50.4052 50.596 19.3411
50.0169 50.9096 48.5334
50.8197 50.9994 38.0576
50.2652 50.6629 173.781
50.9158 50.5029 143.12
50.1357 50.9774 173.584
50.1637 50.2994 18.0279
50.2717 50.816 68.0968
50.0884 50.3422 176.649
50.6297 50.4162 29.9769
50.9862 50.8208 50.6659
50.0701 50.0566 21.6681
50.5808 50.9288 89.4138
50.8429 50.4459 127.545
50.7319 50.174 65.0189
50.6373 50.0707 65.0772
50.5348 50.9962 85.416
50.8161 50.4321 143.35
50.5954 50.8866 73.9697
50.6043 50.63 75.1289
50.1443 50.0936 3.00088
50.8735 50.2365 38.0712
50.736 50.32 91.088
50.1625 50.9597 153.285
50.8638 50.4068 137.225
50.1439 50.0086 3.59513
50.5866 50.4554 93.2428
50.0075 50.4227 129.252
50.4427 50.7322 41.9434
50.8131 50.5884 37.9374
50.2367 50.628 149.389
50.4156 50.2583 156.062
50.6693 50.4481 87.822
50.2043 50.6268 64.5737
50.9956 50.4802 87.4594
50.5659 50.9168 144.147
50.4511 50.7187 105.522
50.4924 50.1923 83.5085
50.2458 50.9148 60.3732
50.9523 50.5331 113.678
50.5429 50.1294 67.6478
50.0991 50.623 80.4374
50.778 50.2205 29.6219
50.4063 50.9266 127.876
50.4189 50.5173 15.1583
50.9846 50.6664 51.3727
50.5858 50.1095 173.851
50.1748 50.648 44.1818
