CenterX   CenterY   Theta
50.4593 50.6061 65.5271
50.4019 50.7301 171.923
50.8788 50.6097 174.198
50.6341 50.7773 161.731
50.2266 50.1013 149.087
50.4245 50.7271 168.615
50.2965 50.3122 98.9453
50.5526 50.6404 107.397
50.1612 50.4179 66.43
50.0803 50.2363 178.981
50.9093 50.7908 24.3263
50.5503 50.0538 121.78
50.8223 50.9114 26.4969
50.3049 50.7799 87.7011
50.5492 50.8782 177.892
50.0192 50.3513 96.2364
50.7478 50.97 125.126
50.2733 50.9511 163.381
50.4574 50.7332 100.483
50.9939 50.3893 158.703
50.8933 50.386 130.959
50.9126 50.9041 14.6614
50.0333 50.5724 1.67224
50.1983 50.0207 142.609
50.1908 50.9521 138.641
50.8166 50.4261 54.0393
50.6803 50.8585 156.923
50.8971 50.8436 87.3272
50.4885 50.0653 82.2566
50.5956 50.1101 61.8812
50.2641 50.5802 78.3704
50.4151 50.0542 46.7452
50.2442 50.7091 118.593
50.1192 50.1292 14.0344
50.7352 50.5561 150.187
50.1061 50.2566 9.74232
50.6566 50.2774 127.643
50.1303 50.524 8.26022
50.1013 50.4689 127.916
50.6013 50.2049 111.382
50.6992 50.3148 144.862
50.178 50.2413 107.051
50.8682 50.8187 106.215
50.0023 50.9445 142.646
50.3993 50.8734 121.391
50.2424 50.1684 155.002
50.3266 50.3252 72.0312
50.7635 50.1641 123.892
50.6433 50.8214 68.1384
50.1119 50.8595 128.373
50.575 50.7411 135.661
50.5551 50.8009 120.662
50.5351 50.6859 171.933
50.6278 50.8191 34.0138
50.7515 50.2216 74.961
50.7909 50.4 8.11966
50.201 50.0429 115.049
50.2518 50.4199 30.9305
50.8845 50.341 36.9222
50.7954 50.0245 7.16032
50.5298 50.9334 108.399
50.6012 50.6439 165.948
50.2193 50.8849 8.78796
50.812 50.0326 74.7076
50.5947 50.1968 143.296
50.211 50.1744 110.492
50.9411 50.6616 38.6817
50.9136 50.3802 6.29681
50.2273 50.9069 156.418
50.5825 50.5608 0.195954
50.1269 50.2146 148.828
50.3876 50.3181 47.1201
50.2965 50.4282 34.6331
50.5675 50.6577 123.404
50.3537 50.9568 43.8729
50.7483 50.3902 152.056
50.372 50.7076 62.218
50.8772 50.7505 78.1966
50.4007 50.3729 79.7851
50.3803 50.0727 79.2505
50.6065 50.3048 73.1959
50.101 50.4769 52.6339
50.0163 50.8844 37.8559
50.6836 50.1544 175.377
50.5027 50.8914 130.768
50.4972 50.6072 62.872
50.5262 50.7969 49.2617
50.2927 50.3482 157.675
50.0933 50.2067 54.4966
50.3515 50.7267 159.539
50.0519 50.0786 2.60749
50.1933 50.0263 84.3779
50.2434 50.9199 128.85
50.4886 50.0781 95.4119
50.6661 50.6077 75.5193
50.1108 50.8166 44.8748
50.5092 50.8041 91.7694
50.3027 50.8619 10.331
50.7308 50.9009 83.5278
50.4694 50.1538 173.123
50.8763 50.4886 73.2738
50.1266 50.9254 1.0046
50.1864 50.3241 9.03359
50.1445 50.7294 86.8103
50.3381 50.2368 81.1554
50.1855 50.3243 47.5149
50.8301 50.6964 60.0367
50.5802 50.2878 47.5147
50.2599 50.6771 93.5688
50.0768 50.0558 46.5711
50.4399 50.2843 122.178
50.9496 50.774 114.505
50.7536 50.7468 105.486
50.7731 50.3925 108.952
50.2474 50.2902 3.47987
50.3473 50.1418 74.0762
50.1531 50.829 133.056
50.0989 50.8206 40.8801
50.1069 50.6628 171.824
50.8146 50.6233 59.0884
50.2774 50.4344 63.0532
50.8778 50.0062 125.361
50.3381 50.305 116.658
50.9211 50.8931 179.492
50.0729 50.1296 176.682
50.0902 50.6862 167.214
50.1418 50.8844 3.55715
50.3427 50.2383 177.222
50.8466 50.7945 162.05
50.7801 50.8365 57.7968
50.7427 50.6645 52.0531
50.3374 50.9086 5.80518
50.6964 50.2088 148.347
50.2182 50.0996 111.511
50.1038 50.7991 162.527
50.3125 50.2816 1.22075
50.4959 50.9885 132.829
50.3107 50.6004 140.702
50.1115 50.5793 156.667
50.6898 50.243 61.69
50.5454 50.0676 73.8807
50.2375 50.489 145.092
50.3778 50.518 17.0276
50.9091 50.2076 68.7716
50.6603 50.7584 31.1525
50.5174 50.9953 127.37
50.0806 50.0433 88.408
50.4466 50.4868 29.8604
50.3607 50.8807 133.983
50.4168 50.9074 16.9752
50.1813 50.9466 18.1528
50.388 50.2892 13.1556
50.1946 50.4175 52.7268
50.7021 50.2397 172.707
50.3055 50.1549 99.9915
50.7905 50.4439 179.247
50.4366 50.3044 44.3719
50.9608 50.2229 71.2097
50.2245 50.27 75.3195
50.9977 50.911 99.0768
50.5963 50.0791 103.794
50.8982 50.4633 71.7114
50.1045 50.6522 178.506
50.6781 50.4285 117.864
50.5887 50.7451 115.357
50.5037 50.938 108.962
50.6389 50.7027 154.971
50.3797 50.7121 94.2337
50.3635 50.4347 123.768
50.2269 50.979 175.621
50.2895 50.3384 179.36
50.789 50.7949 113.826
50.8115 50.4481 149.51
50.1267 50.5133 128.868
50.2481 50.5319 68.7977
50.8018 50.6709 176.915
50.9368 50.5763 14.4335
50.4138 50.1808 179.214
50.5204 50.8853 116.685
50.4663 50.0953 174.208
50.6201 50.156 71.7061
50.8825 50.539 97.8617
50.4425 50.1837 44.8615
50.2851 50.5295 100.771
50.4151 50.9057 54.9258
50.6498 50.2888 45.9453
50.3582 50.8059 97.0068
50.5901 50.2311 18.3503
50.6446 50.9801 18.31
50.1879 50.0094 150.895
50.4813 50.4685 163.539
50.4171 50.5441 125.822
50.0791 50.5094 87.6417
50.8559 50.6144 21.1347
50.6069 50.1642 71.8246
50.5324 50.8752 118.627
50.7876 50.126 94.4954
50.8995 50.1091 114.223
50.0808 50.4112 128.274
50.1004 50.8099 114.806
50.8981 50.6218 74.6293
50.6476 50.4893 16.876
50.6373 50.9503 85.7478
50.6028 50.5915 40.5471
50.6684 50.1566 139.365
50.2131 50.1691 130.635
50.2562 50.1628 112.64
50.2507 50.263 151.907
50.3974 50.1046 34.8938
50.3631 50.8745 107.959
50.2581 50.3584 159.757
50.9005 50.448 48.3933
50.5538 50.1788 154.746
50.232 50.1681 4.81012
50.3224 50.5552 148.415
50.8042 50.0244 66.871
50.4919 50.4661 7.50848
50.617 50.578 53.7856
50.4357 50.1366 53.9497
50.7614 50.0353 48.51
50.9963 50.4469 27.5013
50.8862 50.0314 20.8863
50.2509 50.7597 161.696
50.2234 50.6733 147.381
50.9489 50.8743 70.8725
50.937 50.4369 29.2541
50.3098 50.6811 168.13
50.9474 50.5991 170.797
50.404 50.041 52.8886
50.0319 50.8645 77.8583
50.0928 50.1378 43.5548
50.223 50.8677 137.552
50.3447 50.3848 107.076
50.5351 50.3336 153.843
50.2656 50.9339 70.1701
50.6831 50.275 5.03239
50.9406 50.534 120.811
50.6075 50.7509 176.638
50.7277 50.8573 178.532
50.7595 50.146 58.7349
50.0288 50.6946 172.576
50.729 50.7368 31.4299
50.3554 50.5746 82.7901
50.8337 50.8154 58.3113
50.4617 50.674 107.141
50.1344 50.0195 22.5195
50.2233 50.4491 96.2157
50.9904 50.7173 176.41
50.0537 50.6369 172.869
50.2699 50.9494 162.402
50.1946 50.734 31.475
50.1051 50.3141 62.7778
50.399 50.2839 56.5041
50.7183 50.9446 15.802
50.2795 50.5962 149.118
50.7822 50.5572 6.52975
50.6694 50.849 11.7836
50.3608 50.2581 77.8674
50.3061 50.9666 23.3879
50.2174 50.8934 111.907
50.3982 50.3561 116.383
50.7331 50.7317 172.472
50.046 50.4244 1.62314
50.7038 50.7809 101.671
50.0233 50.0076 178.014
50.2016 50.8233 64.971
50.4613 50.11 140.627
50.4534 50.2971 64.5121
50.4824 50.4312 125.788
50.6751 50.0069 14.2182
50.4606 50.7775 147.018
50.6314 50.3649 159.75
50.2509 50.0661 130.887
50.7668 50.8983 138.029
50.9469 50.5357 172.761
50.9782 50.5221 152.165
50.898 50.9312 82.3751
50.7592 50.9388 145.926
50.9304 50.447 150.099
50.9878 50.3696 30.7381
50.8232 50.5871 173.09
50.4891 50.2535 122.08
50.9145 50.6171 58.0498
50.4905 50.4075 15.1091
50.592 50.879 99.5954
50.2995 50.897 142.975
50.7758 50.599 100.3
50.2997 50.5477 178.529
50.4834 50.6848 86.403
50.7465 50.2114 44.7276
50.0978 50.7087 154.034
50.789 50.7428 18.814
50.5209 50.8466 151.85
50.3777 50.2721 22.5547
50.6914 50.5551 1.52536
50.416 50.4391 141.185
50.83 50.5896 25.5733
50.5933 50.7262 77.1085
50.2108 50.2654 178.773
50.4808 50.8278 108.583
50.8178 50.9555 117.068
50.6276 50.6466 11.184
50.9382 50.8987 125.075
50.3104 50.3435 13.7213
50.5198 50.6088 130.889
50.0001 50.1698 83.3924
50.3619 50.9521 167.795
50.9581 50.2065 28.7461
50.5718 50.5929 125.75
50.3058 50.3939 60.6394
50.129 50.0869 98.8098
50.3177 50.9927 130.242
50.5721 50.7172 175.781
50.427 50.913 161.516
50.8352 50.048 64.6705
50.2958 50.6291 24.5131
50.374 50.8648 45.0492
50.0295 50.9994 108.926
50.2442 50.4382 132.317
50.558 50.4383 108.638
50.181 50.8088 147.431
50.4872 50.7551 72.7871
50.7257 50.154 91.6332
50.668 50.1526 11.2853
50.3371 50.4459 136.377
50.1305 50.9015 39.6609
50.3786 50.4228 175.084
50.177 50.8823 99.2263
50.3215 50.8998 97.5801
50.4629 50.808 64.9473
50.971 50.5555 138.568
50.6801 50.2052 150.232
50.8655 50.0415 110.555
50.2733 50.7467 87.817
50.7924 50.5245 107.552
50.22 50.364 53.5036
50.8516 50.9737 112.252
50.8923 50.9809 116.456
50.7988 50.4049 86.8256
50.0639 50.8029 63.1928
50.8493 50.9918 87.1783
50.3564 50.0544 164.534
50.705 50.4381 174.26
50.7238 50.6568 92.6589
50.8771 50.0602 84.866
50.311 50.1947 27.1889
50.9014 50.0707 172.51
50.6999 50.012 0.878472
50.8533 50.4673 150.609
50.2206 50.806 44.7443
50.9983 50.9379 99.7121
50.9127 50.6355 140.417
50.5672 50.1918 163.125
50.5149 50.999 67.9192
50.2061 50.7299 56.4184
50.1176 50.8886 124.762
50.9399 50.4172 146.839
50.8048 50.3604 164.487
50.2883 50.165 82.0553
50.2428 50.0019 110.762
50.6612 50.6603 122.486
50.8506 50.0373 122.54
50.5711 50.6902 161.202
50.2669 50.0686 56.4483
50.7892 50.4983 78.6659
50.1684 50.2646 123.099
50.8166 50.7055 103.777
50.9941 50.4612 88.8036
50.274 50.6551 73.2703
50.3 50.6054 142.411
50.9709 50.7734 107.997
50.4491 50.1535 38.0219
50.7003 50.9562 114.384
50.8913 50.2163 123.038
50.3151 50.0254 147.645
50.4327 50.0887 168.315
50.3908 50.5879 43.1705
50.6536 50.3665 86.625
50.4017 50.3338 48.1654
50.7678 50.2404 173.03
50.9236 50.2742 40.1902
50.2521 50.247 43.1237
50.4283 50.8259 111.094
50.1939 50.8081 177.414
50.1486 50.853 42.9484
50.4169 50.3224 78.127
50.3274 50.099 120.811
50.0494 50.201 89.8446
50.2754 50.4196 107.459
50.0491 50.8867 154.494
50.0851 50.1774 2.41173
50.59 50.7079 136.606
50.214 50.9662 87.19
50.0625 50.1785 60.8874
50.8805 50.0427 63.9733
50.6407 50.8279 8.03214
50.7908 50.0512 53.3567
50.2721 50.9135 108.984
50.5022 50.7366 20.1822
50.8845 50.5296 0.988906
50.1629 50.2623 6.99657
50.6821 50.0282 89.9909
50.4807 50.2785 106.289
50.2874 50.9199 1.09149
50.5645 50.3687 66.8449
50.0212 50.6873 99.8215
50.7654 50.7913 44.381
50.1998 50.3669 129.523
50.1254 50.4299 2.94363
50.071 50.7103 144.531
50.9102 50.9121 113.317
50.1315 50.0621 139.958
50.7421 50.6259 131.237
50.203 50.795 175.423
50.4201 50.2457 86.422
50.669 50.8524 170.158
50.1287 50.6966 14.4151
50.1036 50.1312 92.71
50.4818 50.4459 143.672
50.5289 50.6688 87.0008
50.3327 50.2588 175.266
50.2644 50.7899 89.4724
50.3208 50.6163 1.24095
50.0629 50.92 163.109
50.8315 50.9137 122.248
50.7771 50.6937 35.7942
50.4524 50.7889 0.346418
50.5556 50.4332 10.5149
50.442 50.8396 111.286
50.7416 50.9356 58.5558
50.746 50.8729 77.9915
50.5216 50.6527 84.4221
50.1833 50.226 74.152
50.0153 50.7507 11.1822
50.4317 50.5428 109.827
50.4362 50.0811 51.1123
50.0732 50.73 62.3475
50.6522 50.4818 68.8669
50.3269 50.103 66.6742
50.3774 50.4818 143.212
50.6914 50.8498 92.2109
50.855 50.4654 47.6727
50.6295 50.5627 97.4082
50.3933 50.4205 24.682
50.2922 50.0073 167.886
50.6093 50.8918 75.7485
50.4002 50.5539 107.327
50.5063 50.5872 23.9079
50.7616 50.6511 63.1962
50.3126 50.2743 26.9155
50.3343 50.833 42.0436
50.0692 50.4947 21.9872
50.4026 50.0912 129.699
50.3423 50.5663 117.812
50.6525 50.7009 54.1988
50.0855 50.6334 47.9582
50.8943 50.3003 128.71
50.3304 50.3649 106.623
50.9052 50.2645 170.969
50.7387 50.0045 153.133
50.6956 50.5624 60.7889
50.3328 50.0773 82.4942
50.6572 50.572 72.3796
50.9347 50.3605 170.589
50.0301 50.4411 126.128
50.703 50.5102 110.204
50.7464 50.8014 60.6105
50.5641 50.8553 106.049
50.5082 50.8534 123.084
50.1063 50.502 3.45
50.4426 50.9072 8.04053
50.9452 50.1804 66.5835
50.2052 50.0956 77.8934
50.2776 50.1009 89.8057
50.239 50.3496 100.487
50.5481 50.4213 69.3899
50.3807 50.2807 32.3842
50.1273 50.0157 135.556
50.505 50.7221 136.998
50.2689 50.1936 11.5468
50.4254 50.7021 175.918
50.5516 50.0438 104.787
50.2784 50.5422 79.7978
50.1172 50.3799 137.67
50.9184 50.6927 174.712
50.1262 50.6464 69.633
50.5623 50.1984 70.9067
50.3402 50.3565 67.1472
50.1154 50.5012 147.044
50.3435 50.4985 21.2443
50.5755 50.5155 63.9498
50.8633 50.344 82.2386
50.2381 50.7712 49.2128
50.525 50.5311 157.209
50.9376 50.0487 176.192
50.6323 50.0726 38.1283
50.3599 50.4267 136.466
50.9158 50.6297 172.064
50.7551 50.5261 153.02
50.816 50.1321 136.93
50.6172 50.3976 151.429
50.0383 50.0962 170.658
50.396 50.5323 162.656
50.34 50.6639 130.925
50.223 50.5555 81.9419
50.6103 50.544 93.3041
50.286 50.879 168.578
50.8062 50.9691 94.3623
50.1129 50.6502 34.3595
50.8569 50.9429 18.6204
50.2964 50.799 79.5087
50.4925 50.0295 103.076
50.5725 50.7417 13.789
50.7872 50.1935 95.567
50.9241 50.9861 175.553
50.3048 50.7536 37.1439
50.8614 50.6578 18.397
50.5805 50.9635 152.077
50.7531 50.703 44.3923
50.0399 50.4621 21.1273
50.1616 50.4198 119.901
50.9732 50.2797 95.6507
50.9307 50.1667 142.065
50.103 50.8836 94.0028
50.9741 50.7561 130.063
50.0026 50.2056 46.8665
50.08 50.7353 148.077
50.3434 50.1361 119.86
50.8304 50.6736 25.1026
50.3788 50.6784 92.8665
50.9781 50.2677 156.044
50.3738 50.1366 14.8845
50.7388 50.3721 68.4929
50.3022 50.2945 46.7664
50.4635 50.9879 69.3137
50.9432 50.167 166.501
50.7543 50.8566 108.43
50.1074 50.4555 117.826
50.0575 50.0213 52.1643
50.9315 50.514 157.554
50.3781 50.8845 96.2593
50.8926 50.1028 38.1682
50.7016 50.3614 0.251229
50.3843 50.3201 70.8022
50.1813 50.2094 106.87
50.5945 50.1725 167.94
50.0562 50.2017 91.4854
50.7592 50.1461 167.593
50.4219 50.0565 121.356
50.2798 50.7801 173.311
50.6882 50.4984 17.8258
50.2878 50.5381 2.03941
50.2828 50.5896 30.9687
50.1701 50.6763 102.527
50.5517 50.9674 113.116
50.3245 50.521 155.689
50.9941 50.8385 62.5315
50.7494 50.9394 120.255
50.4812 50.2862 107.128
50.3364 50.9596 79.5735
50.962 50.6764 127.094
50.9577 50.9399 150.076
50.1552 50.8304 83.5453
50.2987 50.5233 149.693
50.5391 50.2598 63.7269
50.1867 50.3507 34.1493
50.8357 50.3842 1.70995
50.309 50.8367 50.6406
50.7813 50.5315 27.7046
50.5253 50.2832 128.676
50.7344 50.4496 32.7739
50.1355 50.2728 114.416
50.8062 50.6679 51.586
50.1424 50.2459 124.541
50.0717 50.4987 177.48
50.9049 50.5752 137.973
50.7468 50.6953 121.917
50.2824 50.5819 111.397
50.8142 50.016 38.5835
50.9879 50.8173 113.775
50.6821 50.8082 50.3392
50.665 50.0293 97.9884
50.529 50.8732 33.7695
50.9315 50.9764 59.6168
50.6237 50.5271 82.6347
50.3586 50.3343 14.9751
50.3904 50.2393 87.529
50.7001 50.1373 148.764
50.9301 50.8287 87.2915
50.6598 50.4564 75.3232
50.0343 50.9268 7.80841
50.4761 50.3857 96.1305
50.9982 50.9025 2.65599
50.7805 50.4853 70.2396
50.8231 50.8744 179.704
50.1957 50.87 55.3485
50.4112 50.8163 66.2859
50.4262 50.0912 120.15
50.7313 50.3008 60.8395
50.7343 50.9855 125.779
50.0899 50.4707 114.365
50.5253 50.1413 49.5928
50.9871 50.795 168
50.3484 50.2091 122.466
50.3554 50.4384 163.58
50.8336 50.3914 132.116
50.2907 50.2921 53.4233
50.0248 50.9178 123.485
50.2343 50.4974 142.305
50.3802 50.2186 130.08
50.7728 50.6933 111.541
50.7623 50.5115 59.293
50.0013 50.5806 30.9309
50.1949 50.1503 90.9756
50.0174 50.4712 8.29395
50.4423 50.1636 102.978
50.8183 50.0853 41.9105
50.246 50.3519 73.6351
50.1142 50.4072 121.668
50.543 50.3571 119.087
50.6787 50.1316 79.1315
50.9372 50.5702 103.975
50.7646 50.247 124.894
50.2949 50.5707 114.265
50.3989 50.2489 168.36
50.4489 50.5318 114.271
50.6681 50.439 31.1381
50.6944 50.9249 66.7091
50.6388 50.8897 86.9296
50.6298 50.465 19.6511
50.1131 50.1079 80.2316
50.9388 50.6338 167.34
50.0629 50.3069 170.958
50.0104 50.1678 135.949
50.8338 50.6059 93.2251
50.9429 50.7412 126.194
50.7447 50.8738 173.542
50.9819 50.9186 51.0265
50.0586 50.821 32.314
50.0349 50.7713 97.2947
50.3315 50.5782 153.811
50.6424 50.4201 98.2643
50.1823 50.2363 36.9745
50.2597 50.9426 115.483
50.8291 50.3888 30.3142
50.7401 50.8728 63.9945
50.1788 50.9964 172.643
50.156 50.9289 76.4234
50.2231 50.1364 46.8316
50.5445 50.0822 107.663
50.0292 50.4549 59.8498
50.9437 50.3031 77.0804
50.661 50.3811 24.5107
50.0966 50.3052 148.299
50.6273 50.2059 176.433
50.4378 50.8352 97.0525
50.0251 50.0068 141.496
50.4474 50.2887 155.372
50.6562 50.2847 116.022
50.2636 50.1748 66.3515
50.5375 50.9264 134.842
50.1477 50.0029 22.8625
50.9169 50.6721 20.4822
50.9602 50.1194 88.6348
50.3613 50.47 10.5804
50.33 50.2645 44.2652
50.9477 50.0324 163.107
50.3685 50.6625 171.652
50.0941 50.6853 74.2393
50.1118 50.4918 83.0794
50.8771 50.6602 50.0337
50.6572 50.6454 161.5
50.8823 50.3352 76.8603
50.8038 50.9231 156.01
50.4997 50.5845 166.456
50.1661 50.3744 46.6934
50.8305 50.0702 50.5854
50.555 50.619 73.7617
50.2584 50.4167 68.77
50.0963 50.1313 109.782
50.6562 50.841 89.9672
50.3072 50.1698 8.77777
50.2258 50.367 102.212
50.5697 50.7788 106.243
50.1107 50.6407 12.9635
50.3658 50.2873 133.459
50.067 50.7572 43.3283
50.2309 50.012 23.8454
50.2094 50.2142 163.043
50.2778 50.0971 140.908
50.6675 50.6127 61.8826
50.6903 50.2336 55.4453
50.3573 50.2167 121.91
50.736 50.01 64.0646
50.24 50.9276 137.338
50.3794 50.686 125.797
50.5904 50.9621 140.642
50.5384 50.0941 159.482
50.2575 50.4635 59.5437
50.7568 50.8028 144.561
50.8766 50.0875 120.224
50.5024 50.3356 105.941
50.3519 50.2067 47.1878
50.0986 50.1501 57.7835
50.5944 50.1537 11.2726
50.0078 50.7743 122.768
50.1205 50.7193 29.1337
50.1202 50.6812 26.0688
50.0578 50.1349 2.66048
50.1891 50.0709 6.81476
50.3079 50.5157 70.8319
50.9952 50.4396 27.2591
50.7781 50.7412 15.7759
50.4704 50.2928 73.2331
50.4302 50.8713 127.305
50.0143 50.0246 42.659
50.5983 50.9262 60.1944
50.443 50.0991 128.727
50.7216 50.7825 169.568
50.0476 50.8004 84.0219
50.2791 50.0447 141.759
50.8991 50.7757 150.741
50.3444 50.1912 68.119
50.2563 50.0215 52.7902
50.2404 50.2026 62.6797
50.5371 50.1243 34.6929
50.4886 50.407 132.285
50.2999 50.8071 164.46
50.7651 50.3342 129.481
50.0336 50.6156 20.1933
50.0506 50.0552 4.71953
50.9554 50.5252 136.126
50.5898 50.7389 57.4951
50.8481 50.4936 20.6704
50.8123 50.6668 68.721
50.7188 50.4186 10.0679
50.585 50.2988 73.7213
50.5861 50.3156 26.5245
50.9915 50.1075 60.1662
50.038 50.9224 67.1655
50.9892 50.5435 101.397
50.1879 50.2155 87.3552
50.2195 50.9369 49.9724
