CenterX   CenterY   Theta
100.065 100.979 53.0721
100.95 100.173 0.162828
100.878 100.851 60.5536
100.098 100.628 72.075
100.928 100.881 111.435
100.894 100.209 46.4936
100.004 100.09 107.248
100.299 100.775 115.63
100.18 100.283 24.4539
100.563 100.144 154.09
100.03 100.85 41.9041
100.755 100.056 127.376
100.184 100.995 93.0059
100.538 100.272 68.0863
100.512 100.515 84.4081
100.154 100.215 116.131
100.606 100.182 156.184
100.528 100.975 51.3873
100.949 100.608 139.768
100.063 100.591 161.956
100.51 100.533 143.744
100.655 100.463 100.317
100.743 100.514 21.7408
100.268 100.925 106.092
100.539 100.937 46.0132
100.912 100.557 132.963
100.684 100.14 175.228
100.425 100.076 19.4267
100.972 100.57 87.0885
100.645 100.218 125.083
100.246 100.634 172.825
100.726 100.97 137.185
100.525 100.447 114.905
100.307 100.443 119.749
100.822 100.319 118.268
100.505 100.157 54.9138
100.105 100.871 122.211
100.827 100.946 113.509
100.513 100.556 177.738
100.627 100.852 88.2451
100.02 100.244 99.0135
100.102 100.474 31.4156
100.325 100.11 77.0826
100.719 100.768 166.893
100.757 100.332 158.501
100.526 100.267 30.279
100.045 100.171 166.64
100.109 100.834 27.3267
100.856 100.599 35.5983
100.798 100.787 17.2053
100.171 100.603 58.5177
100.267 100.789 110.99
100.686 100.697 167.764
100.12 100.607 88.1762
100.53 100.222 134.673
100.258 100.199 156.874
100.027 100.036 78.8389
100.066 100.979 113.202
100.656 100.328 85.59
100.016 100.2 154.529
100.068 100.311 148.792
100.612 100.915 159.14
100.245 100.958 81.4134
100.889 100.465 105.34
100.012 100.728 74.7541
100.119 100.596 0.843815
100.939 100.691 48.9237
100.754 100.658 51.0678
100.536 100.06 121.937
100.923 100.467 66.3858
100.917 100.012 167.262
100.693 100.821 154.393
100.111 100.705 99.3
100.521 100.314 29.0547
100.32 100.671 94.3111
100.608 100.76 29.4953
100.494 100.765 54.1461
100.839 100.68 59.123
100.538 100.838 43.7358
100.019 100.607 96.9827
100.226 100.92 168.479
100.489 100.698 92.9854
100.285 100.009 52.7309
100.666 100.155 40.604
100.878 100.606 116.426
100.069 100.219 140.399
100.629 100.071 118.299
100.52 100.948 3.75312
100.729 100.399 123.704
100.073 100.758 9.13007
100.642 100.501 95.4162
100.738 100.275 42.8464
100.76 100.96 29.9171
100.379 100.097 168.221
100.803 100.73 143.048
100.574 100.362 29.0401
100.886 100.902 136.545
100.362 100.496 118.563
100.289 100.143 55.464
100.347 100.14 38.9229
100.556 100.051 75.1235
100.712 100.879 108.266
100.465 100.815 57.9825
100.376 100.138 117.647
100.025 100.234 176.181
100.943 100.981 12.0535
100.195 100.423 96.6738
100.463 100.626 90.4607
100.792 100.71 102.493
100.157 100.626 166.65
100.983 100.723 33.7605
100.86 100.129 133.825
100.048 100.65 10.7167
100.92 100.172 15.8484
100.305 100.672 36.7998
100.975 100.04 88.5224
100.641 100.405 10.2748
100.63 100.215 113.348
100.395 100.796 158.227
100.78 100.702 75.721
100.644 100.078 68.535
100.438 100.407 49.2815
100.231 100.738 158.292
100.772 100.036 99.7769
100.588 100.246 71.7095
100.807 100.302 88.1342
100.781 100.45 149.983
100.677 100.087 176.529
100.566 100.208 17.2096
100.063 100.026 60.1428
100.557 100.846 112.816
100.6 100.211 45.7047
100.652 100.329 94.1713
100.125 100.453 178.667
100.399 100.062 52.733
100.552 100.74 57.3128
100.494 100.629 135.566
100.694 100.137 163.253
100.379 100.53 177.951
100.958 100.818 76.3012
100.818 100.444 68.4469
100.707 100.239 31.6377
100.238 100.284 7.31677
100.551 100.942 141.811
100.241 100.696 2.74635
100.769 100.332 58.0194
100.765 100.384 39.3528
100.563 100.221 29.2747
100.4 100.02 76.1886
100.003 100.045 34.0423
100.201 100.6 41.71
100.567 100.551 60.8411
100.99 100.148 153.232
100.787 100.524 3.39101
100.263 100.999 127.897
100.218 100.642 21.7923
100.557 100.788 74.6103
100.084 100.587 115.068
100.125 100.865 87.8012
100.276 100.311 119.982
100.5 100.444 58.6049
100.566 100.015 99.51
100.936 100.482 59.1256
100.803 100.143 14.1521
100.445 100.466 132.602
100.699 100.533 37.1382
100.157 100.402 78.7637
100.975 100.927 55.4515
100.863 100.56 97.9492
100.842 100.788 96.5468
100.002 100.37 78.5017
100.633 100.147 101.766
100.403 100.054 24.4772
100.391 100.458 59.744
100.857 100.607 35.4813
100.144 100.767 117.49
100.342 100.057 75.6651
100.461 100.536 149.116
100.998 100.382 34.2144
100.992 100.68 168.281
100.636 100.649 68.8701
100.028 100.593 131.635
100.653 100.062 27.5473
100.756 100.496 69.1864
100.288 100.186 170.521
100.398 100.139 97.4471
100.031 100.548 71.386
100.761 100.163 84.258
100.594 100.085 89.4853
100.777 100.134 126.035
100.831 100.513 0.866486
100.357 100.973 26.0384
100.775 100.361 50.6841
100.543 100.407 165.655
100.357 100.113 45.9151
100.156 100.813 113.335
100.659 100.664 98.5099
100.286 100.097 149.619
100.315 100.599 84.3782
100.658 100.261 51.2155
100.691 100.973 50.8605
100.854 100.901 150.796
100.752 100.259 170.485
100.847 100.842 139.888
100.474 100.851 167.253
100.024 100.729 83.9376
100.591 100.984 152.461
100.977 100.345 49.9254
100.316 100.336 98.658
100.285 100.916 120.723
100.785 100.183 25.3595
100.056 100.618 106.189
100.375 100.023 28.6652
100.507 100.787 137.167
100.934 100.795 81.7671
100.344 100.133 101.022
100.208 100.118 138.178
100.457 100.726 19.2106
100.439 100.557 154.005
100.912 100.351 67.0252
100.102 100.658 39.3858
100.866 100.393 81.6993
100.182 100.067 141.22
100.802 100.463 153.436
100.626 100.18 5.41264
100.13 100.316 131.676
100.773 100.149 143.244
100.165 100.717 14.1402
100.394 100.816 95.3955
100.947 100.317 104.07
100.19 100.392 179.776
100.344 100.909 125.58
100.03 100.481 121.843
100.402 100.154 101.01
100.949 100.959 178.189
100.836 100.654 156.451
100.864 100.762 29.7482
100.079 100.509 16.7472
100.438 100.312 68.2472
100.996 100.869 170.623
100.254 100.048 149.731
100.689 100.596 38.6532
100.535 100.056 77.5889
100.191 100.328 168.778
100.847 100.257 67.897
100.734 100.782 2.09467
100.222 100.067 127.018
100.876 100.277 124.705
100.139 100.375 150.458
100.696 100.695 153.605
100.295 100.651 53.753
100.945 100.781 148.503
100.736 100.794 72.9284
100.131 100.16 146.996
100.031 100.544 148.229
100.948 100.46 12.5101
100.522 100.196 53.7681
100.976 100.165 139.923
100.341 100.474 18.0426
100.06 100.862 12.7569
100.883 100.394 79.2091
100.351 100.032 130.602
100.353 100.641 138.886
100.677 100.486 146.183
100.076 100.028 78.0313
100.143 100.808 0.315856
100.096 100.422 42.3205
100.956 100.371 88.4376
100.268 100.576 93.6082
100.979 100.661 152.324
100.087 100.423 7.45317
100.602 100.731 122.873
100.061 100.677 55.2735
100.348 100.726 19.2766
100.252 100.439 105.692
100.307 100.435 55.8605
100.916 100.658 31.8432
100.645 100.035 140.869
100.002 100.385 121.044
100.039 100.435 31.3885
100.583 100.191 69.0551
100.882 100.002 122.437
100.283 100.821 52.9397
100.39 100.951 150.346
100.89 100.933 23.2849
100.348 100.714 112.527
100.834 100.221 57.4777
100.219 100.028 122.438
100.286 100.031 51.2012
100.113 100.072 104.583
100.011 100.844 11.8911
100.484 100.162 75.9525
100.863 100.656 173.245
100.396 100.412 140.268
100.902 100.669 30.8476
100.32 100.271 41.5435
100.702 100.309 175.296
100.862 100.62 158.3
100.307 100.626 114.117
100.301 100.583 19.3817
100.798 100.875 116.581
100.055 100.939 10.4331
100.249 100.375 74.4353
100.165 100.942 23.0478
100.755 100.64 55.1908
100.116 100.956 148.347
100.152 100.393 83.2973
100.738 100.876 175.292
100.724 100.623 151.577
100.378 100.899 141.977
100.909 100.421 12.7056
100.908 100.613 135.061
100.58 100.995 29.8561
100.709 100.167 14.2796
100.634 100.551 139.009
100.055 100.047 104.852
100.762 100.185 96.4736
100.574 100.605 7.34248
100.27 100.179 94.9911
100.735 100.918 5.50772
100.824 100.847 84.5344
100.37 100.076 30.5923
100.672 100.59 120.202
100.45 100.792 82.0437
100.894 100.073 114.378
100.809 100.321 96.4929
100.866 100.534 142.85
100.586 100.882 79.7717
100.093 100.929 75.343
100.527 100.691 9.83832
100.34 100.793 1.17812
100.054 100.274 64.3462
100.781 100.189 73.1663
100.694 100.829 98.3115
100.912 100.918 111.338
100.91 100.894 62.1527
100.996 100.89 65.4868
100.783 100.328 28.2073
100.739 100.632 107.983
100.241 100.282 143.773
100.587 100.302 53.3001
100.225 100.505 101.707
100.069 100.164 91.8934
100.542 100.51 21.945
100.156 100.409 124.858
100.781 100.636 104.725
100.975 100.53 51.9067
100.196 100.215 78.7794
100.567 100.916 56.8975
100.281 100.619 39.6801
100.172 100.016 92.9401
100.002 100.556 100.032
100.074 100.397 138.997
100.573 100.403 94.198
100.392 100.067 140.133
100.764 100.569 110.603
100.589 100.617 43.1599
100.791 100.706 132.818
100.138 100.005 132.933
100.811 100.565 10.0228
100.323 100.934 153.496
100.687 100.167 122.34
100.08 100.561 82.6275
100.665 100.434 5.52652
100.442 100.467 1.86919
100.594 100.302 148.668
100.916 100.267 53.2831
100.092 100.726 129.143
100.621 100.376 113.521
100.517 100.65 156.826
100.331 100.558 5.15051
100.221 100.786 52.3627
100.057 100.699 114.9
100.648 100.883 29.5327
100.667 100.383 124.781
100.304 100.65 64.7163
100.913 100.389 122.044
100.753 100.199 122.097
100.791 100.726 31.5353
100.103 100.818 176.417
100.752 100.91 109.533
100.459 100.046 107.94
100.781 100.818 40.1548
100.733 100.678 174.978
100.412 100.051 56.7487
100.315 100.493 10.0135
100.095 100.239 140.838
100.869 100.624 59.8542
100.271 100.032 156.48
100.248 100.985 22.9655
100.533 100.379 141.079
100.914 100.361 163.988
100.119 100.035 162.811
100.931 100.59 10.1607
100.882 100.85 102.373
100.461 100.068 68.9784
100.74 100.522 89.4167
100.83 100.017 47.5305
100.142 100.033 52.0765
100.894 100.163 178.016
100.131 100.467 66.6287
100.658 100.874 53.0776
100.273 100.081 33.5422
100.76 100.91 116.032
100.517 100.702 8.11336
100.89 100.673 29.6771
100.503 100.532 112.32
100.965 100.569 103.981
100.937 100.062 118.619
100.099 100.609 144.783
100.032 100.522 53.5766
100.661 100.598 11.0788
100.891 100.953 32.5577
100.074 100.988 77.0231
100.759 100.923 156.981
100.963 100.297 127.807
100.901 100.874 149.148
100.035 100.906 113.028
100.573 100.738 91.4799
100.865 100.14 118.284
100.593 100.513 44.0316
100.974 100.916 117.362
100.111 100.515 86.5895
100.068 100.389 144.937
100.787 100.12 74.1558
100.798 100.253 105.746
100.037 100.682 148.828
100.7 100.352 88.0465
100.284 100.266 137.687
100.584 100.539 178.321
100.769 100.586 142.354
100.549 100.076 85.377
100.85 100.403 42.6236
100.541 100.369 136.534
100.769 100.346 174.142
100.356 100.193 16.3901
100.313 100.958 114.924
100.208 100.333 61.7428
100.895 100.504 101.2
100.789 100.351 39.6324
100.823 100.076 14.7934
100.31 100.855 85.3735
100.324 100.46 121.351
100.574 100.843 13.6479
100.26 100.688 77.8499
100.324 100.046 55.8636
100.427 100.616 43.7426
100.845 100.883 167.086
100.563 100.303 138.626
100.507 100.613 123.584
100.084 100.714 53.7082
100.233 100.317 50.7633
100.251 100.124 120.266
100.278 100.248 102.378
100.051 100.823 6.65018
100.267 100.302 119.215
100.626 100.712 49.6502
100.996 100.3 90.2278
100.132 100.898 42.8295
100.067 100.366 178.021
100.212 100.288 90.8261
100.631 100.393 122.393
100.13 100.07 8.16906
100.554 100.891 105.443
100.532 100.644 73.3512
100.261 100.609 113.902
100.759 100.234 51.9706
100.023 100.291 63.7349
100.65 100.608 136.11
100.884 100.896 14.0537
100.526 100.045 143.39
100.315 100.236 48.1388
100.142 100.194 150.009
100.745 100.744 47.8696
100.113 100.049 49.7015
100.657 100.627 103.339
100.2 100.409 51.1765
100.834 100.757 155.863
100.417 100.743 12.5884
100.958 100.687 46.8055
100.736 100.479 156.847
100.323 100.561 44.253
100.134 100.238 65.4611
100.688 100.039 123.972
100.261 100.857 98.3006
100.46 100.153 46.0419
100.392 100.965 93.4963
100.121 100.915 82.1893
100.905 100.292 140.794
100.056 100.213 139.778
100.697 100.908 109.599
100.545 100.753 157.907
100.894 100.856 122.984
100.408 100.048 42.917
100.014 100.382 163.282
100.304 100.867 26.4911
100.31 100.418 37.8316
100.767 100.243 159.505
100.298 100.191 130.342
100.957 100.901 126.105
100.813 100.866 159.878
100.23 100.626 43.9096
100.443 100.783 128.849
100.245 100.738 163.406
100.842 100.971 25.7147
100.857 100.762 136.847
100.459 100.384 19.3372
100.455 100.147 52.8465
100.38 100.925 34.8242
100.655 100.394 34.8275
100.032 100.802 56.3986
100.747 100.591 53.3572
100.816 100.893 106.125
100.815 100.555 146.623
100.038 100.848 20.6075
100.151 100.728 36.3553
100.738 100.867 37.627
100.729 100.613 92.335
100.959 100.184 36.1328
100.659 100.739 67.3862
100.976 100.035 59.0844
100.651 100.039 24.412
100.239 100.859 164.606
100.008 100.246 109.751
100.985 100.979 111.455
100.948 100.374 40.9618
100.568 100.56 50.5985
100.872 100.846 116.636
100.724 100.267 21.9584
100.151 100.668 60.5791
100.618 100.775 131.929
100.736 100.06 40.8691
100.466 100.899 97.9633
100.057 100.794 139.473
100.509 100.026 175.595
100.242 100.901 80.7091
100.063 100.099 66.3297
100.514 100.38 0.305389
100.718 100.345 118.15
100.169 100.621 76.43
100.677 100.179 159.742
100.16 100.098 137.059
100.894 100.248 107.502
100.077 100.267 152.339
100.684 100.487 64.221
100.213 100.229 137.661
100.396 100.823 94.505
100.103 100.048 168.999
100.615 100.992 85.82
100.983 100.572 41.8495
100.117 100.13 133.528
100.138 100.187 71.3656
100.336 100.459 18.5248
100.17 100.641 141.783
100.372 100.307 161.575
100.724 100.407 33.5453
100.052 100.944 75.7116
100.596 100.514 161.249
100.186 100.094 10.1801
100.048 100.683 85.5909
100.927 100.411 156.601
100.71 100.942 86.4308
100.435 100.512 94.4082
100.469 100.959 154.098
100.306 100.72 153.831
100.308 100.157 13.8792
100.748 100.534 81.7055
100.792 100.219 55.1718
100.732 100.46 72.9077
100.252 100.581 145.499
100.05 100.149 88.4538
100.892 100.313 50.9087
100.065 100.061 104.236
100.837 100.347 62.7172
100.042 100.391 155.935
100.025 100.171 149.567
100.013 100.467 149.692
100.9 100.507 150.971
100.568 100.774 56.2898
100.108 100.695 133.515
100.397 100.347 9.78461
100.375 100.367 51.1511
100.914 100.66 76.5961
100.625 100.6 176.492
100.764 100.719 158.519
100.011 100.572 174.889
100.534 100.063 101.645
100.228 100.441 17.803
100.127 100.802 45.879
100.5 100.523 3.5289
100.877 100.46 176.389
100.569 100.874 43.4744
100.118 100.151 10.7089
100.2 100.868 138.757
100.932 100.081 12.5805
100.977 100.522 141.786
100.31 100.119 87.3771
100.415 100.916 28.7024
100.204 100.15 172.385
100.749 100.206 119.826
100.22 100.449 169.267
100.582 100.148 113.316
100.184 100.083 38.507
100.526 100.667 82.6199
100.215 100.22 160.216
100.302 100.25 161.391
100.12 100.665 58.945
100.326 100.825 99.0381
100.645 100.845 107.1
100.331 100.211 112.624
100.263 100.976 29.0441
100.795 100.924 83.9354
100.614 100.41 174.46
100.653 100.771 74.7315
100.149 100.494 152.765
100.678 100.446 89.4739
100.156 100.698 36.8445
100.677 100.125 107.185
100.773 100.58 123.108
100.427 100.277 176.047
100.965 100.728 130.46
100.645 100.086 95.0228
100.852 100.21 148.813
100.206 100.475 53.9872
100.345 100.928 5.42182
100.72 100.376 105.845
100.33 100.865 153.892
100.548 100.043 96.0445
100.825 100.566 39.4627
100.323 100.065 67.2881
100.259 100.261 85.0473
100.095 100.063 146.967
100.068 100.298 141.763
100.456 100.91 99.1208
100.429 100.399 11.3934
100.716 100.72 133.411
100.689 100.26 1.7766
100.35 100.896 133.782
100.294 100.184 29.3321
100.076 100.437 48.8916
100.237 100.147 84.7485
100.729 100.391 28.083
100.142 100.905 63.4352
100.159 100.872 144.668
100.734 100.492 72.3315
100.863 100.181 166.602
100.822 100.687 84.4489
100.888 100.982 5.82039
100.825 100.659 80.6903
100.574 100.798 113.896
100.79 100.06 70.093
100.42 100.664 114.205
100.885 100.612 110.763
100.877 100.767 135.016
100.116 100.204 20.9268
100.841 100.382 81.7282
100.074 100.025 173.001
100.158 100.934 42.6177
100.076 100.673 15.1789
100.062 100.695 0.370612
100.157 100.275 56.7412
100.714 100.572 92.7348
100.577 100.005 63.4022
100.545 100.092 49.0183
100.591 100.005 5.53513
100.377 100.166 55.1205
100.27 100.307 105.124
100.539 100.791 67.0894
100.752 100.653 99.349
100.851 100.425 103.392
100.768 100.54 177.169
100.106 100.301 68.3737
100.473 100.223 57.7336
100.227 100.022 2.78521
100.784 100.019 162.491
100.197 100.609 94.1168
100.707 100.353 136.601
100.506 100.766 65.2557
100.925 100.901 99.3087
100.521 100.179 109.606
100.728 100.876 85.1979
100.752 100.181 3.84044
100.129 100.86 143.408
100.188 100.171 121.602
100.4 100.936 85.7223
100.402 100.19 60.6718
100.441 100.138 176.461
100.44 100.804 147.18
100.232 100.641 46.4058
100.124 100.407 12.1846
100.11 100.53 38.0704
100.026 100.994 134.035
100.982 100.951 84.8894
100.988 100.853 55.6339
100.952 100.114 21.1093
100.001 100.303 66.4526
100.12 100.712 172.352
100.322 100.789 120.867
100.11 100.724 158.868
100 100.102 66.6691
100.915 100.999 30.6889
100.173 100.103 109.107
100.412 100.256 36.3033
100.188 100.884 113.654
100.622 100.658 31.8752
100.626 100.876 32.0765
100.646 100.884 45.0929
100.586 100.487 151.036
100.052 100.739 99.8129
100.429 100.78 71.4001
100.357 100.659 70.9509
100.178 100.054 44.4818
100.902 100.982 87.1396
100.145 100.512 178.835
100.763 100.966 167.378
100.236 100.098 73.7594
100.131 100.755 62.6586
100.45 100.199 132.573
100.203 100.768 43.4304
100.614 100.346 130.074
100.117 100.181 34.8956
100.361 100.404 40.6404
100.669 100.957 77.6997
100.804 100.798 179.143
100.212 100.329 137.222
100.757 100.961 102.581
100.609 100.365 61.8386
100.6 100.526 87.294
100.656 100.038 34.1861
100.929 100.583 2.77387
100.294 100.045 143.052
100.711 100.536 105.623
100.211 100.414 92.8477
100.838 100.66 86.6117
100.853 100.482 49.0133
100.731 100.969 67.6121
100.239 100.243 3.40909
100.983 100.803 101.427
100.389 100.653 178.867
100.714 100.102 80.512
100.693 100.333 165.915
100.632 100.932 76.6656
100.3 100.889 3.12728
100.148 100.959 128.605
100.306 100.828 145.421
100.909 100.643 113.163
100.118 100.919 112.317
100.258 100.951 8.31704
100.021 100.088 93.2117
100.879 100.402 101.038
100.598 100.075 70.4682
100.355 100.245 19.4451
100.112 100.267 47.9506
100.936 100.186 91.3383
100.148 100.921 167.303
100.137 100.872 2.22392
100.722 100.879 69.7404
100.246 100.112 152.421
100.66 100.78 64.5413
100.184 100.01 15.4647
100.329 100.301 91.1828
100.387 100.937 28.7174
100.78 100.177 144.953
100.562 100.47 64.7301
100.372 100.383 46.1352
100.972 100.661 90.9516
100.198 100.104 159.914
100.363 100.454 11.6629
100.851 100.279 164.146
100.06 100.616 101.51
100.668 100.335 6.80297
