CenterX   CenterY   Theta
50.3569 50.3946 71.3863
50.4193 50.827 130.69
50.9052 50.7826 58.8429
50.2017 50.655 19.6035
50.886 50.5873 140.631
50.5966 50.1745 14.4832
50.8288 50.1535 11.0675
50.5899 50.4656 83.2262
50.9093 50.1594 142.916
50.6727 50.919 101.115
50.2014 50.2551 111.996
50.376 50.359 5.15711
50.7674 50.2374 119.864
50.7485 50.7284 146.572
50.7401 50.6445 17.8204
50.9994 50.4181 13.6764
50.7413 50.9997 98.8145
50.5931 50.1544 114.597
50.5461 50.2844 118.391
50.9942 50.5099 36.9429
50.6324 50.6831 81.9231
50.0844 50.9905 7.0829
50.7413 50.5869 172.19
50.3999 50.5136 142.801
50.3954 50.1607 102.502
50.5972 50.8209 178.809
50.3426 50.0006 11.3486
50.466 50.9872 7.11797
50.3666 50.17 155.999
50.6382 50.8871 137.675
50.4853 50.0685 93.2162
50.4062 50.5817 173.946
50.9626 50.9984 92.4349
50.722 50.1458 33.6317
50.2377 50.9196 14.6989
50.6959 50.1887 147.073
50.3244 50.8004 146.869
50.317 50.2033 29.0662
50.9114 50.7073 21.7221
50.6404 50.1489 14.6702
50.7448 50.1929 0.12733
50.0216 50.4022 106.4
50.0471 50.0032 103.748
50.3505 50.1623 112.183
50.551 50.8494 72.2511
50.054 50.9981 7.78638
50.126 50.4581 144.418
50.4037 50.7548 61.1645
50.3439 50.6121 169.309
50.1772 50.1176 82.5697
50.9764 50.7935 28.2678
50.79 50.7172 55.0071
50.1436 50.9929 139.154
50.5132 50.3782 47.9356
50.5968 50.1079 123.019
50.2062 50.8884 111.347
50.0357 50.8494 25.1839
50.2307 50.3756 36.5571
50.6674 50.1253 150.724
50.7028 50.2941 135.54
50.8356 50.2716 94.4594
50.01 50.7423 174.141
50.9761 50.6635 75.555
50.0085 50.3629 124.136
50.4046 50.2369 172.214
50.2465 50.0381 47.3951
50.8071 50.7966 22.8301
50.1283 50.0652 149.394
50.5866 50.3393 136.385
50.6781 50.2704 110.46
50.4762 50.2008 105.929
50.8599 50.7396 152.711
50.5146 50.3411 32.6158
50.0818 50.4631 16.4428
50.5895 50.8403 7.29943
50.3848 50.5299 116.702
50.1093 50.7577 70.9309
50.0353 50.0626 1.79834
50.5759 50.7613 15.6711
50.0629 50.6401 162.879
50.41 50.7817 91.0789
50.2624 50.3792 85.0575
50.7198 50.5795 84.1618
50.2588 50.6434 6.89323
50.0606 50.7397 3.92787
50.6491 50.888 161.964
50.2941 50.8128 102.149
50.933 50.7985 49.801
50.9984 50.7268 51.5899
50.5916 50.7491 81.0425
50.0411 50.9557 86.9591
50.0832 50.0532 113.559
50.3049 50.7402 101.328
50.7125 50.6457 55.2335
50.5436 50.7975 122.053
50.9739 50.6602 44.3793
50.4508 50.2519 136.89
50.5222 50.1086 123.534
50.6626 50.9057 88.165
50.4633 50.6634 168.752
50.3269 50.0232 139.155
50.0849 50.5356 143.706
50.5475 50.8028 56.8039
50.3965 50.4707 47.5252
50.7773 50.4941 112.845
50.5122 50.8445 144.18
50.4957 50.8671 89.4799
50.9618 50.0728 67.9368
50.5909 50.2159 121.758
50.6671 50.7549 140.623
50.6158 50.8099 52.2151
50.2602 50.0602 129.947
50.4461 50.1239 127.533
50.9819 50.4392 30.9026
50.008 50.2772 80.4949
50.0403 50.0571 7.89965
50.6554 50.0314 155.022
50.1961 50.231 16.8603
50.9155 50.1629 63.6209
50.0814 50.5966 69.5354
50.4711 50.9867 29.4753
50.9447 50.4621 169.586
50.3305 50.8889 5.7251
50.7122 50.8561 52.0447
50.6205 50.9803 91.3612
50.8116 50.6891 6.59564
50.1127 50.987 46.7313
50.0718 50.0159 89.8651
50.2128 50.8027 102.508
50.3298 50.5162 74.4106
50.543 50.9695 13.4711
50.0472 50.2751 111.083
50.3972 50.7068 69.7451
50.1256 50.356 150.844
50.719 50.5666 50.3429
50.5853 50.3892 31.1784
50.0242 50.9146 152.322
50.8708 50.7523 110.174
50.201 50.2571 1.72584
50.3393 50.7494 50.6874
50.0039 50.0305 124.461
50.2722 50.0987 68.6645
50.6333 50.341 113.569
50.6531 50.9167 129.274
50.1129 50.685 42.8101
50.8782 50.6296 10.1777
50.6997 50.4305 42.2297
50.6637 50.5914 136
50.327 50.7325 5.28767
50.1086 50.8783 59.1169
50.9815 50.5922 46.7112
50.3523 50.4874 49.8032
50.8021 50.2659 34.2641
50.7432 50.6795 126.161
50.164 50.3853 114.375
50.153 50.1633 146.032
50.8229 50.8776 21.4112
50.6412 50.5624 154.262
50.7477 50.0308 153.638
50.4687 50.4859 92.8431
50.3885 50.3843 36.8639
50.1088 50.715 4.01567
50.9977 50.0759 70.6168
50.3321 50.6536 88.791
50.0233 50.0407 72.71
50.4691 50.9538 52.0141
50.6584 50.6672 1.79306
50.7161 50.4718 15.8553
50.4547 50.3696 170.218
50.2459 50.7934 162.676
50.9074 50.2256 60.1445
50.0169 50.4176 146.921
50.841 50.0841 174.562
50.1511 50.776 90.4349
50.7252 50.7815 171.38
50.6086 50.3043 161.179
50.3578 50.1184 65.0114
50.4366 50.7065 161.009
50.1099 50.8723 15.7186
50.2157 50.0075 71.0706
50.674 50.7896 93.457
50.5555 50.4935 168.363
50.8918 50.5836 92.6315
50.3504 50.169 116.507
50.1508 50.1324 18.6947
50.8206 50.1069 64.8681
50.7578 50.868 13.8095
50.5666 50.3459 30.8715
50.8278 50.5924 146.716
50.3415 50.9019 20.9421
50.5915 50.6453 10.8899
50.8133 50.9586 136.566
50.4919 50.593 67.1031
50.1481 50.2918 114.647
50.4493 50.8669 124.858
50.6038 50.3906 84.9378
50.2889 50.9746 14.6139
50.428 50.0816 153.507
50.8839 50.2263 86.1949
50.6386 50.4062 16.371
50.7014 50.7838 123.312
50.6995 50.3308 121.195
50.8209 50.8842 140.88
50.4662 50.788 49.3385
50.0674 50.9844 83.8421
50.1493 50.3727 72.636
50.5587 50.7948 47.9322
50.3632 50.1206 93.0885
50.7952 50.9033 25.2977
50.2266 50.3066 90.6576
50.2206 50.3736 68.7449
50.7361 50.8104 135.212
50.2026 50.052 174.821
50.0108 50.5114 26.1813
50.5375 50.8955 81.7055
50.1687 50.3759 48.1742
50.9861 50.899 113.519
50.3103 50.5589 139.357
50.0822 50.7278 81.4788
50.1448 50.0879 161.451
50.454 50.8887 72.9546
50.5513 50.0864 139.876
50.1283 50.1145 101.716
50.9682 50.4237 89.8021
50.7864 50.584 84.5869
50.4731 50.3394 113.006
50.1254 50.5577 165.217
50.3373 50.3277 103.787
50.6882 50.6261 167.358
50.3314 50.4169 60.4463
50.2378 50.4002 171.703
50.1932 50.6082 27.8214
50.2567 50.7996 42.0755
50.3699 50.3174 159.428
50.0279 50.6302 41.8209
50.713 50.0759 174.659
50.4041 50.8307 51.452
50.015 50.5761 10.3613
50.6045 50.6172 140.893
50.545 50.474 59.7114
50.2805 50.8504 38.04
50.1352 50.5628 123.65
50.3626 50.6869 62.0253
50.8291 50.6609 63.9581
50.0816 50.6007 161.496
50.953 50.4309 165.909
50.5602 50.9354 0.0914768
50.4324 50.6052 142.23
50.9733 50.8469 179.59
50.6473 50.1565 4.99394
50.9474 50.1042 101.004
50.7653 50.5397 84.9506
50.7076 50.2753 84.5716
50.8645 50.5883 177.608
50.9406 50.9472 102.063
50.0122 50.3121 157.098
50.1672 50.8644 118.938
50.1092 50.9738 36.7853
50.5428 50.0191 104.169
50.4358 50.1918 167.492
50.8077 50.6674 54.1777
50.0569 50.0702 120.953
50.5452 50.485 101.571
50.8088 50.7955 20.1969
50.5011 50.0698 156.046
50.8788 50.8912 114.662
50.7008 50.3976 140.4
50.279 50.1268 154.78
50.9895 50.6543 9.00882
50.8284 50.9197 15.4312
50.9262 50.8879 43.6798
50.3998 50.1043 172.139
50.1749 50.5092 76.1263
50.6344 50.5468 23.2369
50.4952 50.5004 76.9543
50.6037 50.0876 38.7735
50.3624 50.2302 25.2432
50.7179 50.284 102.125
50.1015 50.9459 65.6741
50.6351 50.9659 96.1772
50.0326 50.334 15.1004
50.788 50.4029 23.4537
50.7086 50.6615 50.1777
50.4935 50.7419 84.4525
50.8873 50.3593 136.64
50.074 50.0108 105.394
50.857 50.5797 171.586
50.3382 50.3167 132.935
50.1488 50.9958 48.9864
50.1506 50.747 29.9971
50.7986 50.7638 15.6289
50.9828 50.6731 51.5277
50.2694 50.5062 102.974
50.1918 50.5924 77.9364
50.1271 50.1596 39.0502
50.294 50.7806 58.2757
50.5711 50.6243 60.7253
50.9971 50.7143 109.08
50.3545 50.1937 39.6497
50.0608 50.7833 31.3568
50.2021 50.0672 141.622
50.2138 50.2276 131.264
50.7127 50.229 71.9028
50.5873 50.4951 172.264
50.8918 50.7238 16.3954
50.3156 50.1807 18.8367
50.2804 50.992 79.0324
50.203 50.7412 175.711
50.5044 50.9581 166.339
50.5143 50.3523 114.362
50.2747 50.3395 143.832
50.2379 50.1902 157.18
50.0107 50.8127 83.6678
50.3963 50.4155 54.9353
50.4785 50.3045 54.473
50.8302 50.4977 111.145
50.6739 50.1978 74.4228
50.5948 50.3864 109.845
50.0162 50.5168 97.2818
50.9376 50.9394 75.1654
50.2932 50.0061 63.1504
50.5014 50.085 31.7654
50.6423 50.9293 150.477
50.3397 50.0271 41.388
50.6426 50.5442 50.5629
50.3642 50.5964 149.826
50.7174 50.1323 40.2515
50.2168 50.2573 160.208
50.7352 50.5103 83.5818
50.0289 50.425 47.1161
50.3675 50.1694 131.925
50.3149 50.6564 119.304
50.5259 50.5708 139.577
50.9375 50.9631 2.49083
50.0373 50.9546 67.2246
50.5843 50.5759 74.2446
50.5298 50.3707 151.027
50.578 50.1191 129.239
50.0875 50.2679 17.9675
50.3973 50.6504 169.859
50.2498 50.3104 110.349
50.7022 50.2876 33.6767
50.5285 50.2784 80.794
50.0394 50.9376 21.2558
50.524 50.7827 58.5961
50.6189 50.0756 7.04338
50.0744 50.8505 145.817
50.3177 50.7228 152.676
50.0616 50.6634 148.13
50.1044 50.0937 107.563
50.6444 50.0711 172.208
50.1134 50.0043 113.54
50.8519 50.4461 157.354
50.8192 50.1774 20.4921
50.4534 50.9326 116.748
50.0304 50.9947 102.87
50.8153 50.3158 20.2834
50.0586 50.8789 13.7769
50.5051 50.1711 16.3803
50.0827 50.2545 106.374
50.2784 50.2332 37.0328
50.3168 50.9408 66.0933
50.0362 50.2925 152.905
50.4735 50.5127 38.579
50.9237 50.1655 51.4971
50.004 50.4362 69.2062
50.992 50.2629 37.0016
50.0948 50.1389 167.302
50.8094 50.8709 155.156
50.2243 50.6874 53.9655
50.769 50.8295 142.672
50.6102 50.1434 165.879
50.4231 50.1286 13.2096
50.57 50.1381 21.724
50.3801 50.9952 63.1458
50.9075 50.4696 47.5874
50.2543 50.1596 100.81
50.1938 50.0985 54.0478
50.2313 50.6059 86.0784
50.929 50.4319 110.027
50.0762 50.0251 24.0533
50.148 50.4761 73.9545
50.7793 50.5893 39.4688
50.8883 50.9173 116.045
50.3887 50.9429 110.151
50.8469 50.1779 164.275
50.1626 50.1313 49.7572
50.3463 50.0884 34.5685
50.3262 50.7714 163.334
50.3516 50.3883 28.579
50.8469 50.2131 0.0899816
50.9615 50.9761 142.706
50.1848 50.149 46.5421
50.6162 50.9444 81.6609
50.282 50.0118 18.6088
50.8682 50.1462 126.207
50.6468 50.2081 69.0445
50.7938 50.7729 140.708
50.5098 50.2569 107.97
50.5646 50.3545 28.991
50.5233 50.1548 162.909
50.7005 50.9339 94.7227
50.2747 50.2306 56.0857
50.3657 50.9945 27.5351
50.8324 50.2738 164.285
50.4717 50.9861 15.7101
50.6037 50.0383 52.8941
50.4853 50.1687 109.608
50.5046 50.7856 25.3663
50.3442 50.1453 87.9159
50.4699 50.8405 95.8682
50.8173 50.7545 7.02496
50.1044 50.2901 98.0465
50.1215 50.6057 118.813
50.3606 50.2666 160.005
50.3751 50.6744 58.2869
50.8092 50.0892 61.3342
50.5008 50.1318 173.807
50.4086 50.9712 114.676
50.4606 50.2516 32.0331
50.589 50.1595 72.3044
50.6382 50.7007 80.6257
50.2752 50.0671 93.4447
50.5559 50.8087 109.502
50.5073 50.5421 81.6651
50.2713 50.8292 85.1108
50.6436 50.5967 24.471
50.2486 50.3288 9.87846
50.7206 50.7914 176.084
50.0992 50.6991 24.4468
50.3156 50.4129 4.63038
50.619 50.5009 62.0617
50.0078 50.6879 63.0048
50.9821 50.8166 78.5823
50.5726 50.9713 168.31
50.5381 50.9178 137.016
50.9787 50.4192 33.2497
50.8873 50.9736 153.702
50.0481 50.2024 149.494
50.3234 50.8883 23.7695
50.9538 50.2311 9.71603
50.5938 50.9056 149.19
50.9246 50.411 101.234
50.6617 50.1582 155.258
50.4072 50.8019 32.9745
50.9877 50.8599 148.29
50.4056 50.0686 109.929
50.991 50.4366 28.5453
50.8868 50.1637 0.312469
50.8644 50.974 129.883
50.7207 50.5499 108.364
50.1061 50.6886 148.6
50.788 50.1003 164.79
50.362 50.3247 172.197
50.0908 50.7538 67.627
50.0887 50.9795 121.892
50.8288 50.9626 113.62
50.0285 50.4957 33.0709
50.6144 50.3784 113.942
50.8471 50.7514 67.5863
50.688 50.0527 144.911
50.7252 50.0356 90.3106
50.9281 50.248 165.803
50.1519 50.2299 150.461
50.7824 50.6999 152.62
50.1296 50.1615 36.3032
50.5321 50.8775 105.814
50.3259 50.6857 13.5876
50.2872 50.5927 31.1741
50.211 50.8915 158.034
50.1856 50.3018 62.874
50.177 50.1799 140.66
50.6762 50.5396 111.836
50.2623 50.3122 153.668
50.0591 50.3364 169.648
50.1302 50.7564 11.9876
50.948 50.6537 18.5844
50.4003 50.5702 113.758
50.2698 50.7401 67.2752
50.773 50.7427 169.916
50.0978 50.3194 0.109978
50.4979 50.9684 4.32736
50.4999 50.4162 148.892
50.7187 50.042 137.622
50.183 50.5961 107.916
50.8473 50.8594 27.5661
50.7355 50.8636 170.891
50.3832 50.0935 35.8136
50.3609 50.9241 79.0331
50.3771 50.4748 15.235
50.4779 50.7713 26.9651
50.3036 50.9849 71.3082
50.6637 50.7719 110.486
50.178 50.0195 35.5958
50.5494 50.3105 36.3259
50.4994 50.6092 145.401
50.6154 50.4056 84.802
50.0073 50.4366 28.8653
50.4692 50.8164 98.477
50.0414 50.2798 9.4934
50.3516 50.1404 64.7701
50.2021 50.2913 134.946
50.79 50.9941 157.842
50.2067 50.2103 169.673
50.6669 50.0898 88.0247
50.1545 50.8755 159.268
50.6593 50.027 172.448
50.646 50.09 50.76
50.767 50.1959 4.48729
50.1317 50.349 124.116
50.0956 50.4992 23.7553
50.6268 50.5439 108.683
50.8045 50.5224 18.1884
50.6784 50.8185 67.6832
50.0001 50.0163 46.7151
50.9428 50.4009 26.99
50.305 50.1657 67.3463
50.6642 50.7317 24.2945
50.2484 50.9764 126.692
50.4276 50.1438 82.5371
50.6003 50.7541 33.5233
50.823 50.2288 163.066
50.9535 50.5015 59.7814
50.1945 50.0791 29.4549
50.6329 50.7584 87.4929
50.2674 50.6215 151.196
50.1982 50.787 96.9104
50.509 50.557 57.4253
50.4113 50.9045 155.941
50.9225 50.5637 33.5384
50.6766 50.3573 32.4322
50.4135 50.801 45.231
50.665 50.177 77.7754
50.0958 50.301 129.547
50.3835 50.4384 1.63655
50.1725 50.0832 117.923
50.4349 50.6425 93.2247
50.1316 50.4293 178.821
50.3807 50.8389 8.76414
50.1798 50.7032 53.6139
50.4232 50.5338 138.894
50.238 50.6256 129.24
50.2189 50.4893 159.464
50.9996 50.7866 29.3096
50.6269 50.3264 107.916
50.7486 50.8625 11.0749
50.6073 50.4151 74.5324
50.373 50.2426 91.3723
50.9781 50.4579 175.735
50.0436 50.5522 157.568
50.2995 50.0629 106.918
50.1907 50.2957 42.3711
50.6308 50.0378 80.8358
50.2137 50.3878 6.05901
50.9445 50.4594 142.293
50.1069 50.7605 175.093
50.0921 50.3757 92.8434
50.004 50.9474 81.2744
50.9831 50.2331 66.1306
50.2628 50.0132 12.6679
50.3783 50.5599 42.4889
50.5909 50.8935 117.175
50.5039 50.6444 136.667
50.3289 50.5482 137.099
50.1515 50.9155 132.535
50.9086 50.6089 112.607
50.3577 50.8856 47.5036
50.1046 50.3248 94.5522
50.181 50.541 52.7581
50.965 50.3511 77.9937
50.8451 50.3403 117.291
50.5274 50.0675 54.4615
50.494 50.6684 179.336
50.6354 50.7711 46.5384
50.1989 50.2386 93.4549
50.6187 50.0999 73.1232
50.9712 50.6505 140.924
50.08 50.4806 11.9736
50.4346 50.5461 154.31
50.3922 50.8294 46.5437
50.0507 50.914 127.565
50.6836 50.7603 5.54968
50.6201 50.5167 102.777
50.5799 50.21 148.863
50.3184 50.4425 33.1024
50.2643 50.0733 134.914
50.3909 50.6233 26.3043
50.3722 50.1476 64.0673
50.4821 50.5664 102.572
50.8013 50.8172 91.0909
50.5031 50.7061 96.5582
50.9066 50.9491 107.762
50.7264 50.4273 1.56548
50.531 50.2148 32.9943
50.9535 50.7444 44.1725
50.1061 50.9992 119.477
50.4696 50.0674 91.6766
50.5529 50.3129 65.2254
50.7492 50.8017 108.125
50.296 50.6774 72.0369
50.5465 50.6459 124.007
50.6557 50.2093 171.82
50.4784 50.4615 86.6086
50.1498 50.1162 123.042
50.8555 50.1447 79.7779
50.0174 50.0915 122.428
50.9426 50.4639 172.573
50.4987 50.7836 120.28
50.375 50.0678 116.468
50.4434 50.1501 13.0387
50.7683 50.1778 38.7508
50.5732 50.6365 39.5372
50.4466 50.7092 3.28145
50.5575 50.5483 1.7516
50.4523 50.3361 62.5382
50.4363 50.3856 112.959
50.7069 50.2399 124.802
50.1951 50.4378 117.776
50.1953 50.7745 11.6585
50.0305 50.9982 124.882
50.9484 50.8879 173.226
50.1007 50.9006 95.3925
50.8192 50.7507 159.873
50.8134 50.2228 27.3072
50.7631 50.9676 162.936
50.1947 50.1516 84.317
50.9097 50.1902 120.388
50.4499 50.8011 109.888
50.4237 50.4626 168.785
50.9126 50.6056 158.294
50.3231 50.772 63.3574
50.3118 50.8093 94.4807
50.3636 50.6391 34.9229
50.7318 50.2629 42.8617
50.5224 50.8095 76.1565
50.6271 50.1802 118.349
50.2968 50.9893 81.0381
50.3514 50.585 159.048
50.8124 50.6828 178.948
50.2205 50.9191 161.112
50.8909 50.2827 56.2977
50.5161 50.9259 96.1496
50.6796 50.1125 109.186
50.2797 50.1153 157.181
50.6692 50.1441 140.437
50.3891 50.3149 155
50.9152 50.2723 153.801
50.0662 50.6342 158.176
50.1168 50.9216 108.876
50.0451 50.0347 22.8394
50.8654 50.5241 33.8686
50.0833 50.2766 18.115
50.8913 50.8652 51.9013
50.1218 50.7323 43.4712
50.0692 50.3545 76.1517
50.4964 50.7245 165.942
50.6913 50.7963 150.705
50.047 50.8565 72.5477
50.5632 50.0127 141.367
50.4855 50.3318 94.3654
50.7963 50.6686 146.622
50.9396 50.6043 79.2587
50.7399 50.2543 72.0344
50.7832 50.7146 119.982
50.3672 50.1793 79.685
50.8136 50.1508 3.7247
50.8086 50.3526 39.8055
50.8111 50.1044 45.5813
50.8053 50.3047 126.37
50.679 50.2813 35.0872
50.2695 50.1594 46.9373
50.1155 50.5479 118.81
50.4414 50.4892 171.414
50.1978 50.8371 53.8186
50.6431 50.4806 11.0276
50.4832 50.6381 69.327
50.262 50.6078 75.0462
50.3642 50.0501 90.8666
50.6204 50.9467 134.366
50.8853 50.4504 103.919
50.6225 50.2394 23.431
50.2535 50.2323 45.0321
50.2051 50.7891 83.7002
50.0798 50.0565 116.719
50.1189 50.4984 111.386
50.227 50.9623 135
50.3884 50.294 161.681
50.386 50.0121 24.0526
50.6325 50.5516 45.4998
50.3969 50.1744 137.259
50.793 50.4784 15.412
50.6182 50.9715 90.1974
50.4758 50.9992 129.075
50.4698 50.019 92.7498
50.6973 50.0747 14.7503
50.6236 50.4131 75.3669
50.5401 50.0748 102.673
50.8309 50.2963 115.931
50.1378 50.8445 148.344
50.7527 50.9168 81.252
50.7059 50.6764 73.2711
50.9096 50.8614 42.2673
50.5646 50.5004 170.562
50.0163 50.3096 173.956
50.8484 50.0993 7.47361
50.9091 50.5538 151.622
50.3135 50.52 35.1636
50.0131 50.9466 96.1147
50.1004 50.4514 134.739
50.5321 50.9285 71.0853
50.1602 50.8465 29.475
50.8541 50.8432 87.2047
50.774 50.8454 71.9527
50.5599 50.5173 52.6005
50.9216 50.403 163.686
50.4836 50.4091 125.832
50.8401 50.1908 155.958
50.6168 50.4423 117.713
50.1184 50.712 18.5293
50.5672 50.7373 165.414
50.8796 50.3703 127.627
50.3808 50.4451 41.7581
50.5839 50.0142 73.5388
50.3834 50.1437 133.174
50.3248 50.3829 178.028
50.623 50.404 41.8162
50.9656 50.1448 72.1831
50.5321 50.1009 104.54
50.1045 50.5959 86.0598
50.8163 50.5737 37.9122
50.4311 50.4328 156.822
50.747 50.3966 29.9633
50.5418 50.0203 21.6613
50.6341 50.4848 179.07
50.659 50.9723 158.527
50.7046 50.0834 79.5198
50.0005 50.6786 139.47
50.9119 50.3542 97.8899
50.6532 50.1775 177.262
50.0027 50.1958 84.285
50.5569 50.2541 179.094
50.4466 50.0553 125.357
50.2377 50.2997 46.0886
50.0871 50.5674 47.9046
50.032 50.6401 108.162
50.1911 50.6879 55.887
50.4265 50.3815 112.443
50.7845 50.5946 117.284
50.5894 50.1592 7.58392
50.137 50.2827 136.246
50.415 50.1457 132.123
50.6695 50.6355 97.7122
50.2521 50.0739 69.6927
50.9547 50.0242 106.442
50.8844 50.5819 128.937
50.7166 50.3791 27.7682
50.1575 50.4626 6.30295
50.7265 50.7519 81.1062
50.2869 50.1423 88.8668
50.3651 50.7809 25.0963
50.7464 50.6206 163.396
50.7179 50.1176 156.722
50.066 50.0013 55.1999
50.3963 50.2859 116.83
50.2602 50.986 121.124
50.6672 50.7894 12.4928
50.2432 50.5099 155.831
50.9974 50.6098 4.17236
50.9056 50.7874 91.5393
50.7546 50.611 75.9875
50.2466 50.2063 58.2326
50.3568 50.408 92.5927
50.9088 50.1169 32.4066
50.4691 50.3121 167.752
50.8778 50.9894 34.9878
50.8194 50.6142 42.3411
50.7921 50.4334 23.3427
50.5703 50.1278 39.227
50.4678 50.4897 34.8217
50.1201 50.6756 178.229
50.6572 50.2264 149.039
50.3727 50.6975 116.092
50.0253 50.2977 163.012
50.6582 50.302 104.551
50.3707 50.1691 7.4556
50.9824 50.5849 111.264
50.28 50.9022 79.1956
50.2427 50.0435 21.942
50.4974 50.7009 58.1538
50.0129 50.6508 34.1834
50.5202 50.9264 84.1561
50.8679 50.4219 159.771
50.3715 50.1324 77.2865
50.39 50.9825 176.324
50.3075 50.9319 143.908
50.9374 50.6193 66.206
50.4093 50.7196 113.991
50.5736 50.8144 26.3462
50.2664 50.3745 18.5508
50.7394 50.326 107.173
50.8919 50.2879 133.476
50.4766 50.4147 148.985
50.5244 50.4762 154.942
50.1307 50.1246 23.79
50.6527 50.9782 105.954
50.4172 50.009 161.252
50.9753 50.9914 166.01
50.1822 50.5621 89.99
50.8644 50.3686 162.634
50.6153 50.7721 131.683
50.9736 50.7914 82.8286
50.7649 50.9721 46.0856
50.9157 50.3346 32.6616
50.4343 50.7606 164.945
50.5018 50.3747 138.884
50.1898 50.477 104.609
50.8574 50.6715 34.8207
50.9335 50.5989 117.701
50.3754 50.3281 5.7805
50.4384 50.8211 117.414
50.9945 50.5999 93.3609
50.0722 50.663 73.8197
50.2598 50.7636 158.528
50.5484 50.4515 168.347
50.0834 50.368 5.96373
50.046 50.6406 91.8336
50.5618 50.2814 122.171
50.6269 50.7089 110.766
50.4496 50.7275 177.267
50.5345 50.7799 178.475
50.6366 50.2733 108.554
50.636 50.9111 110.816
50.9437 50.2557 35.6771
50.4439 50.8772 62.7102
50.1075 50.7647 161.33
50.1886 50.6735 92.8602
50.862 50.2982 54.5934
50.2211 50.1398 172.622
50.6807 50.8048 96.5171
