CenterX   CenterY   Theta
50.2243 50.7122 42.7048
50.3254 50.7465 116.934
50.8492 50.6576 102.296
50.0937 50.3677 47.7364
50.244 50.973 70.7576
50.892 50.6311 143.066
50.5026 50.5769 88.6532
50.1952 50.7225 50.539
50.0243 50.6455 31.8799
50.9405 50.9539 164.676
50.3702 50.0155 167.097
50.4282 50.9667 173.452
50.853 50.2944 69.3176
50.8511 50.3169 30.5087
50.5568 50.9362 125.285
50.5701 50.0972 110.701
50.9901 50.1401 93.2993
50.8774 50.7408 125.463
50.7025 50.3595 52.8465
50.8094 50.8101 156.073
50.9132 50.5113 90.2729
50.7983 50.65 126.354
50.7958 50.89 60.8391
50.3756 50.094 104.09
50.0359 50.4656 97.676
50.2865 50.5908 5.49004
50.0373 50.8226 64.8343
50.1271 50.5222 138.599
50.2158 50.6229 15.3625
50.0517 50.5314 97.3143
50.6374 50.7261 175.653
50.5163 50.323 143.134
50.2708 50.439 14.1221
50.0254 50.9626 150.476
50.696 50.409 31.193
50.1564 50.2502 98.8608
50.7146 50.6602 50.3881
50.9549 50.7379 99.7837
50.6117 50.4196 44.5916
50.356 50.7578 2.59083
50.1161 50.046 7.33118
50.8555 50.7037 85.3513
50.0978 50.4916 85.2249
50.1732 50.4339 71.7309
50.6159 50.6351 8.15472
50.3746 50.6259 90.5645
50.8565 50.6587 29.3282
50.0706 50.6424 4.77204
50.5858 50.9402 103.585
50.3882 50.6433 82.4855
50.5456 50.9415 69.4985
50.9612 50.9054 35.2424
50.0694 50.1008 3.27993
50.0944 50.683 12.814
50.319 50.8449 4.18895
50.8145 50.2819 21.2697
50.6967 50.6289 157.945
50.7351 50.8035 50.7662
50.1774 50.7506 145.23
50.9905 50.4126 66.9633
50.7764 50.3408 167.536
50.8584 50.429 135.157
50.7545 50.1031 162.46
50.5053 50.8265 57.6089
50.8955 50.3892 1.95078
50.9054 50.0913 57.4765
50.9501 50.9506 103.219
50.6318 50.4484 52.7779
50.3287 50.6725 135.427
50.7916 50.7896 16.4171
50.4944 50.0576 98.9152
50.4415 50.8877 63.1647
50.1171 50.143 137.072
50.6182 50.1011 15.1392
50.701 50.0728 147.935
50.7062 50.0813 15.2708
50.9866 50.3743 66.7156
50.8128 50.9472 177.48
50.7534 50.3763 15.0301
50.7771 50.5584 76.36
50.9064 50.1112 88.6725
50.0114 50.4687 10.1346
50.1188 50.1175 116.858
50.746 50.5834 173.191
50.3749 50.2857 156.348
50.2236 50.9632 2.18781
50.9699 50.0432 160.406
50.5277 50.993 13.2834
50.5539 50.9693 94.1576
50.6294 50.6957 81.8174
50.6276 50.5843 162.208
50.0454 50.281 171.074
50.8903 50.4557 111.624
50.2774 50.1881 83.4657
50.3534 50.5837 13.9922
50.9744 50.9862 125.669
50.5361 50.3095 146.483
50.6847 50.1626 163.967
50.8225 50.9498 130.63
50.6134 50.4182 167.891
50.8661 50.0452 4.74606
50.3765 50.8106 177.71
50.1504 50.5941 68.5604
50.9699 50.8421 150.899
50.4687 50.4148 49.2133
50.0564 50.8647 146.322
50.9997 50.9966 99.9777
50.769 50.9448 152.937
50.2473 50.4505 23.2487
50.9541 50.6062 41.1557
50.6717 50.6181 64.4693
50.1136 50.6716 93.6554
50.7723 50.5202 153.393
50.5519 50.5609 157.798
50.4035 50.134 5.18088
50.7551 50.6203 126.734
50.213 50.1364 2.61804
50.3506 50.5899 70.6039
50.4375 50.9042 62.686
50.514 50.7837 71.3777
50.6221 50.8624 170.914
50.1471 50.9266 88.5809
50.2582 50.4591 176.406
50.4926 50.3288 114.012
50.2401 50.0759 23.1983
50.128 50.1519 24.9889
50.6409 50.1819 62.2201
50.8968 50.474 120.16
50.1723 50.1923 7.35635
50.1689 50.2786 31.8619
50.0887 50.1206 82.9402
50.2063 50.3643 90.6151
50.6904 50.0393 143.894
50.6279 50.0818 157.244
50.9209 50.0611 49.838
50.8062 50.7483 33.2138
50.2093 50.3705 87.2141
50.6183 50.3689 83.2562
50.7475 50.0367 45.4386
50.7133 50.8952 92.1019
50.5321 50.1072 80.5342
50.5326 50.2425 48.4638
50.3773 50.0201 57.9742
50.2114 50.3275 21.5572
50.8905 50.5936 122.238
50.7892 50.4984 15.6457
50.5371 50.5868 134.179
50.4317 50.1276 51.0797
50.3631 50.6459 102.74
50.3561 50.9865 109.039
50.2372 50.1018 27.5146
50.246 50.1607 33.5821
50.2851 50.1734 161.418
50.0802 50.5245 73.8714
50.9824 50.112 71.614
50.9695 50.8655 147.073
50.2579 50.1709 120.356
50.9294 50.5568 102.89
50.28 50.7695 33.6679
50.3237 50.4254 91.3699
50.2424 50.1148 109.912
50.2886 50.5812 27.7853
50.4811 50.5326 9.32824
50.3366 50.1344 11.4075
50.99 50.3224 145.777
50.2546 50.6815 136.841
50.5956 50.4716 74.1314
50.3489 50.9295 149.511
50.965 50.1243 131.556
50.9383 50.1812 11.9693
50.7411 50.5745 151.529
50.1398 50.7953 36.2929
50.1637 50.1643 146.623
50.6652 50.5231 64.5895
50.8772 50.3924 146.988
50.4391 50.3769 83.2824
50.3014 50.7476 90.4897
50.2322 50.8996 69.1004
50.5436 50.9065 112.363
50.1169 50.9398 112.987
50.3349 50.1393 142.925
50.6201 50.5335 160.901
50.7886 50.1517 56.11
50.2485 50.7439 6.03584
50.5699 50.7625 157.818
50.3421 50.8213 19.9137
50.8465 50.1275 71.5117
50.7973 50.1499 41.2653
50.7223 50.72 115.407
50.6939 50.5427 45.3238
50.3457 50.1816 163.521
50.5834 50.4009 83.161
50.9473 50.1534 105.521
50.5059 50.6115 3.25983
50.8721 50.9321 101.724
50.6967 50.9225 127.303
50.1525 50.5763 109.209
50.4241 50.7364 168.186
50.9256 50.4508 20.3828
50.9848 50.8389 22.4393
50.9208 50.8699 93.3909
50.5913 50.399 9.85709
50.3352 50.8029 0.833764
50.3335 50.3982 96.7312
50.9199 50.3463 62.4516
50.7375 50.4522 40.4289
50.4524 50.1409 31.7497
50.4984 50.4189 164.672
50.3624 50.5806 113.808
50.0131 50.6635 32.0465
50.9611 50.1487 74.6323
50.0853 50.9969 90.3951
50.5954 50.0671 134.993
50.2099 50.8981 36.9251
50.1907 50.0365 84.9721
50.5648 50.0657 139.595
50.4533 50.5244 79.3373
50.4008 50.5596 27.9432
50.1819 50.8618 170.301
50.3733 50.2707 115.92
50.4087 50.0254 28.1075
50.716 50.6589 4.87728
50.222 50.2311 120.941
50.0197 50.1041 143.985
50.1785 50.6527 42.8729
50.0994 50.2432 130.008
50.8557 50.8302 71.493
50.6681 50.205 52.7666
50.8963 50.013 15.3915
50.2079 50.0265 32.6584
50.583 50.4214 160.681
50.8174 50.3418 46.6962
50.3797 50.5903 48.2515
50.6241 50.4094 99.3685
50.4361 50.2945 170.722
50.7636 50.1401 156.324
50.4874 50.8946 143.974
50.4252 50.0225 48.3619
50.5416 50.6335 46.4198
50.1394 50.8349 177.192
50.5257 50.1717 49.0153
50.0184 50.9143 21.1952
50.5765 50.2741 99.752
50.6514 50.8297 37.1558
50.011 50.1369 162.003
50.8739 50.5974 108.093
50.665 50.1754 164.594
50.4188 50.3831 93.4052
50.047 50.1663 132.846
50.0828 50.6032 44.1628
50.3893 50.2887 64.0211
50.719 50.2971 101.953
50.4761 50.6637 168.629
50.7326 50.2149 5.61296
50.2623 50.5951 9.25665
50.4964 50.5968 60.1639
50.7709 50.1066 13.5248
50.7282 50.4955 123.912
50.4348 50.2464 147.438
50.7994 50.6947 48.9861
50.5902 50.361 16.4848
50.9173 50.1368 171.043
50.446 50.1851 97.5422
50.8729 50.7322 145.181
50.6588 50.6923 152.855
50.2497 50.4894 39.8177
50.9877 50.9441 7.09683
50.7056 50.9252 32.5036
50.5679 50.9155 6.11028
50.6974 50.2973 166.391
50.9711 50.9443 85.3586
50.862 50.8445 57.4381
50.8289 50.037 107.329
50.23 50.1206 13.8516
50.6963 50.3399 130.458
50.0654 50.3153 97.1084
50.7907 50.3188 112.66
50.886 50.6159 41.9327
50.0244 50.8701 3.82849
50.8747 50.5289 169.032
50.7988 50.9979 63.1281
50.7672 50.4019 86.3776
50.6275 50.8737 177.135
50.7683 50.4178 75.8443
50.7376 50.2388 19.8853
50.3546 50.2872 53.3355
50.2336 50.0421 3.21731
50.9877 50.4278 69.1788
50.6796 50.2183 170.993
50.7863 50.0894 75.1645
50.8791 50.9447 84.1323
50.6134 50.167 178.41
50.2317 50.9427 116.936
50.6077 50.5127 41.5206
50.1765 50.2205 33.5589
50.7796 50.3501 10.4117
50.9691 50.8838 166.995
50.9949 50.1739 71.3236
50.7582 50.696 27.7013
50.8158 50.2244 40.2872
50.537 50.5929 104.416
50.0915 50.8775 47.808
50.1295 50.8887 172.017
50.8621 50.8095 117.944
50.5509 50.087 73.5216
50.3727 50.2598 130.216
50.4959 50.081 39.633
50.6833 50.0761 153.217
50.4951 50.4806 106.633
50.8247 50.3478 122.043
50.5657 50.267 158.153
50.7974 50.6585 153.105
50.8673 50.7084 150.662
50.6975 50.6801 111.35
50.7527 50.1586 158.557
50.8718 50.0292 148.647
50.1289 50.3351 133.831
50.1608 50.818 149.784
50.5075 50.0064 51.6669
50.6169 50.9812 113.726
50.2598 50.634 97.1974
50.7798 50.107 136.985
50.5413 50.963 61.537
50.6326 50.932 18.4518
50.9372 50.6879 12.2107
50.301 50.7082 12.1231
50.5822 50.3459 111.765
50.0457 50.8715 175.228
50.9689 50.7497 23.4155
50.7583 50.0246 3.98224
50.3236 50.4886 138.673
50.6833 50.4459 49.2528
50.9971 50.4262 81.2497
50.1636 50.7948 124.863
50.2208 50.0824 122.49
50.6545 50.2733 171.155
50.1511 50.4323 169.851
50.4197 50.6385 71.567
50.2742 50.984 73.6801
50.8941 50.23 38.3588
50.0311 50.6517 66.3347
50.8644 50.4732 174.275
50.1855 50.8686 139.787
50.7709 50.8448 136.984
50.6262 50.1312 5.85471
50.9208 50.6167 143.377
50.4815 50.1173 22.5334
50.6856 50.4303 36.0945
50.4916 50.0642 104.755
50.269 50.7976 55.8652
50.4552 50.0116 13.0404
50.3925 50.4799 108.004
50.2917 50.695 154.822
50.7799 50.0396 86.4913
50.1049 50.242 177.599
50.1425 50.4989 111.268
50.7025 50.5596 1.75875
50.3265 50.5177 15.816
50.3506 50.0332 14.1441
50.3969 50.1327 102.157
50.6895 50.8006 36.027
50.1675 50.1046 114.557
50.7065 50.0316 168.518
50.052 50.5413 127.631
50.871 50.7141 144.311
50.3395 50.8148 14.4207
50.8948 50.5476 147.114
50.4523 50.6436 94.7525
50.7316 50.0816 10.8634
50.2471 50.1595 156.921
50.2192 50.9759 60.6412
50.1821 50.7897 118.567
50.4982 50.5554 129.456
50.2285 50.9963 175.463
50.6503 50.1995 122.441
50.0722 50.0307 46.3829
50.4626 50.8683 130.89
50.7427 50.4255 62.2683
50.371 50.9876 7.21965
50.867 50.5787 78.9508
50.7253 50.4867 157.216
50.9007 50.4217 49.829
50.5924 50.9124 37.9192
50.623 50.6316 131.96
50.1316 50.7158 163.626
50.1797 50.2375 174.851
50.181 50.8544 88.61
50.2472 50.8707 80.1549
50.5148 50.3592 106.731
50.1635 50.3911 174.494
50.2581 50.6567 58.5342
50.7735 50.1309 174.568
50.4538 50.2361 13.2294
50.1698 50.5198 60.6606
50.8289 50.4309 44.7686
50.6171 50.7068 30.0675
50.1676 50.0367 132.552
50.6638 50.4746 151.951
50.8057 50.5854 156.289
50.2058 50.1119 48.5549
50.0571 50.5312 168.589
50.0393 50.1221 81.3958
50.9339 50.3162 91.3023
50.0416 50.1483 177.593
50.9651 50.0049 171.326
50.6391 50.8679 81.8532
50.5156 50.4888 120.036
50.1397 50.03 55.4274
50.7047 50.2019 121.218
50.9699 50.0939 121.068
50.4438 50.8681 31.887
50.6926 50.8381 170.031
50.6832 50.4972 111.213
50.8689 50.5706 5.46967
50.9309 50.6895 121.772
50.2157 50.6589 70.8956
50.6512 50.1066 118.412
50.9994 50.0482 175.891
50.4069 50.8708 140.829
50.567 50.7384 158.133
50.4041 50.327 120.167
50.8078 50.7623 143.606
50.4356 50.8178 21.6376
50.5445 50.0058 58.4254
50.3665 50.3962 125.184
50.3886 50.4487 42.7579
50.3733 50.2273 13.1753
50.6034 50.6682 111.508
50.4635 50.3798 155.4
50.5191 50.4792 4.61557
50.3412 50.3802 71.7881
50.5802 50.5336 109.423
50.7649 50.813 129.262
50.9555 50.0182 35.24
50.0076 50.6475 161.645
50.2435 50.927 10.8481
50.9344 50.3516 18.2557
50.4859 50.2568 51.2771
50.3073 50.803 97.049
50.3113 50.6103 128.907
50.2726 50.4135 21.9395
50.1811 50.6811 32.6589
50.5252 50.709 19.2378
50.5673 50.2566 173.327
50.4835 50.806 99.0408
50.0434 50.6332 171.253
50.6016 50.8192 159.157
50.2281 50.212 109.977
50.411 50.8399 162.004
50.3534 50.2369 140.495
50.2748 50.8226 76.2729
50.6675 50.0955 112.295
50.4518 50.5866 30.2426
50.7369 50.8628 39.0132
50.0957 50.0236 115.555
50.6071 50.5467 41.7505
50.3909 50.5945 89.418
50.9878 50.1364 125.126
50.4043 50.4282 129.168
50.6924 50.9913 23.111
50.1041 50.7243 104.11
50.2742 50.0794 15.4185
50.8942 50.1919 58.2069
50.2267 50.355 12.4963
50.5191 50.0676 144.064
50.2337 50.54 158.414
50.6509 50.533 58.3801
50.333 50.6695 178.945
50.6618 50.5578 131.517
50.4652 50.0601 101.213
50.9576 50.1753 124.201
50.2009 50.5358 17.4018
50.4504 50.7562 62.5629
50.6649 50.7954 166.892
50.2346 50.3993 27.4349
50.9925 50.927 97.1923
50.842 50.521 112.245
50.0891 50.7553 22.9884
50.8261 50.782 127.574
50.0362 50.3031 47.3603
50.3601 50.0876 168.652
50.5538 50.3055 71.4567
50.4472 50.6006 92.8223
50.9194 50.497 178.588
50.8514 50.2085 167.507
50.1164 50.8174 68.5122
50.878 50.8681 145.067
50.79 50.3047 14.5655
50.403 50.1735 125.091
50.3461 50.9756 115.375
50.8225 50.1325 155.163
50.9228 50.4871 109.126
50.7648 50.1748 90.4619
50.3987 50.1464 66.1562
50.0682 50.0258 24.3299
50.9631 50.5495 173.848
50.4325 50.3118 91.1055
50.4395 50.1057 115.349
50.216 50.6196 117.036
50.152 50.0613 140.537
50.4598 50.0582 179.076
50.0578 50.695 177.062
50.2392 50.1422 21.8493
50.3033 50.101 124.589
50.0623 50.5094 179.405
50.814 50.6152 55.1257
50.6239 50.527 76.695
50.1307 50.8866 80.9612
50.1946 50.3678 74.5434
50.8275 50.7336 138.475
50.011 50.4162 86.6419
50.0192 50.2598 136.852
50.1371 50.5353 38.7363
50.0121 50.2412 175.657
50.8015 50.9596 87.8137
50.1097 50.548 81.7879
50.8444 50.0981 87.8834
50.15 50.3247 132.724
50.476 50.3759 71.0057
50.4594 50.785 160.575
50.9553 50.7869 56.7732
50.6881 50.4376 45.8407
50.8409 50.0384 162.317
50.4615 50.6372 118.684
50.8951 50.6367 110.508
50.0667 50.5184 27.0304
50.7374 50.5122 122.441
50.0417 50.0848 128.938
50.0721 50.0713 2.17953
50.9565 50.7375 63.5853
50.2965 50.3497 139.438
50.6614 50.1852 31.3397
50.0984 50.6603 137.587
50.265 50.0209 14.7909
50.9679 50.2954 138.46
50.6247 50.3819 37.0237
50.1214 50.615 139.434
50.6439 50.5303 7.55122
50.9685 50.7987 52.708
50.98 50.6019 104.836
50.7481 50.8118 118.166
50.1281 50.3383 167.055
50.2246 50.3722 77.7738
50.4394 50.6129 169.754
50.2407 50.1215 35.5447
50.8869 50.6458 51.4632
50.8159 50.8614 152.373
50.9189 50.2522 135.908
50.4605 50.842 131.128
50.7764 50.6562 31.9372
50.545 50.9847 168.73
50.0432 50.1648 23.7112
50.726 50.8178 38.432
50.5059 50.8407 131.904
50.5422 50.5903 91.5049
50.2975 50.565 123.999
50.8733 50.6363 137.002
50.1601 50.4616 1.67969
50.2467 50.7265 178.526
50.0992 50.4015 144.013
50.204 50.5551 131.953
50.616 50.188 63.9692
50.7838 50.5542 0.94133
50.761 50.0353 134.232
50.2025 50.9581 66.2293
50.3269 50.1489 55.0088
50.8767 50.9963 66.2957
50.4486 50.7221 159.515
50.593 50.3915 74.2719
50.6956 50.0032 111.526
50.3555 50.7942 16.7383
50.5882 50.481 115.619
50.0649 50.58 101.067
50.5607 50.6035 121.764
50.805 50.2698 148.509
50.4983 50.0771 10.5392
50.3342 50.7849 127.383
50.7886 50.5173 79.2358
50.1475 50.3282 78.1235
50.0886 50.2206 107.681
50.7357 50.9983 167.96
50.6426 50.4212 114.512
50.7857 50.1183 73.7829
50.8398 50.3838 102.937
50.5878 50.1845 65.2024
50.3345 50.0262 4.35452
50.8317 50.2731 93.2542
50.2987 50.9407 46.6734
50.4297 50.8727 151.548
50.1861 50.8026 82.4736
50.483 50.1335 14.5083
50.7279 50.4965 78.6331
50.7295 50.7655 28.6035
50.6102 50.1354 135.248
50.657 50.9566 12.4124
50.0571 50.2822 47.107
50.247 50.9063 44.9183
50.2719 50.7594 80.9532
50.7767 50.0654 87.7628
50.0336 50.0627 163.159
50.1392 50.5324 73.9972
50.3473 50.8998 3.92821
50.6638 50.9634 100.83
50.9368 50.0523 75.3828
50.2602 50.7308 176.633
50.2565 50.6542 35.6576
50.5653 50.4639 174.961
50.6085 50.3495 20.5372
50.1512 50.2253 45.174
50.8506 50.5612 94.2104
50.1148 50.8601 130.107
50.0677 50.7078 97.8369
50.0817 50.4583 87.2453
50.1658 50.9457 152.996
50.669 50.4623 74.1178
50.651 50.5454 11.2092
50.5125 50.8064 82.6632
50.052 50.7863 36.2455
50.2586 50.1647 59.4387
50.7568 50.5194 36.8786
50.8778 50.8796 156.704
50.2388 50.4512 177.298
50.772 50.0272 11.7368
50.4639 50.9092 96.9663
50.4978 50.1055 118.22
50.8221 50.3804 139.61
50.9645 50.2038 94.1993
50.2871 50.7929 103.967
50.6346 50.7979 71.2747
50.9151 50.533 28.4319
50.6959 50.7933 57.0171
50.8572 50.9061 49.8428
50.9835 50.1407 36.3628
50.1842 50.894 117.773
50.1521 50.4403 110.754
50.0835 50.8824 144.649
50.5052 50.9671 75.197
50.9841 50.6679 114.241
50.166 50.8819 76.9481
50.1622 50.0126 100.756
50.5274 50.7194 160.246
50.0794 50.7315 33.7341
50.8582 50.8191 97.3429
50.7102 50.3144 84.8102
50.8216 50.4593 64.4037
50.4942 50.8282 60.3374
50.1738 50.712 148.676
50.1006 50.2399 25.555
50.3479 50.4504 134.789
50.6511 50.6209 63.4275
50.8414 50.4713 176.239
50.6341 50.1263 121.712
50.3251 50.6863 12.5354
50.1749 50.8557 40.8923
50.837 50.2793 115.719
50.6942 50.5127 54.9559
50.2126 50.0332 54.7104
50.6532 50.9383 156.817
50.7661 50.7884 119.697
50.2603 50.9072 120.732
50.5604 50.111 80.47
50.4604 50.8646 98.3967
50.3804 50.9768 19.9297
50.4225 50.042 133.183
50.9181 50.28 154.502
50.2922 50.9108 135.713
50.8049 50.018 173.306
50.7267 50.3048 149.291
50.2815 50.8728 20.2645
50.7037 50.5407 17.3762
50.2419 50.0124 84.3782
50.3013 50.5984 53.5028
50.2999 50.7432 8.66571
50.9029 50.8523 120.205
50.5932 50.8923 33.3594
50.079 50.2395 143.024
50.0347 50.5828 179.179
50.8557 50.5214 11.4554
50.8314 50.599 20.6879
50.0939 50.9096 120.456
50.8293 50.879 102.919
50.5174 50.4304 57.0504
50.4346 50.7739 108.346
50.8925 50.4434 109.276
50.6313 50.5917 126.474
50.2374 50.5124 18.7605
50.3845 50.4877 117.4
50.9505 50.6007 133.847
50.5063 50.6341 12.7678
50.2544 50.3619 85.0488
50.0456 50.14 49.8266
50.9715 50.3313 86.7674
50.1961 50.6108 50.523
50.207 50.5166 0.991044
50.0077 50.2191 6.60985
50.108 50.3389 144.465
50.572 50.5127 52.828
50.9318 50.397 15.6767
50.6171 50.1138 62.1402
50.5074 50.8742 88.8384
50.7023 50.9928 23.668
50.2747 50.3946 75.9291
50.411 50.9076 128.526
50.6079 50.3094 148.282
50.9551 50.8212 0.281719
50.6364 50.0511 46.3693
50.0595 50.6038 123.586
50.1145 50.3838 82.1226
50.3691 50.121 75.4106
50.7512 50.071 14.4324
50.3548 50.9417 120.343
50.6787 50.3619 106.859
50.0101 50.6361 164.392
50.6126 50.8737 130.315
50.1206 50.9025 11.9599
50.534 50.1421 2.10719
50.422 50.295 87.4801
50.5772 50.0437 22.1406
50.5586 50.3432 131.251
50.6523 50.8456 124.649
50.4299 50.673 49.5686
50.3063 50.789 80.3555
50.7984 50.8224 154.361
50.9166 50.431 57.396
50.5822 50.3712 108.193
50.7056 50.6884 67.4195
50.1669 50.4305 25.6669
50.8901 50.3459 27.8028
50.0254 50.6458 114.642
50.3406 50.0717 73.7332
50.3112 50.6771 109.04
50.3646 50.2179 177.846
50.454 50.6883 25.2995
50.4856 50.0275 90.9819
50.964 50.3842 7.01928
50.031 50.388 28.8045
50.0234 50.7562 82.5341
50.2892 50.9001 20.905
50.9559 50.314 159.913
50.6029 50.8267 177.122
50.2884 50.9611 70.1067
50.3855 50.3404 97.4534
50.1541 50.5537 97.5069
50.7619 50.8336 79.2794
50.3023 50.2593 35.0323
50.0576 50.3424 48.6446
50.9664 50.5577 62.5099
50.5805 50.1392 79.9279
50.6262 50.4889 72.3202
50.9938 50.8803 112.213
50.5694 50.6207 36.2362
50.3951 50.0395 85.5983
50.543 50.2277 173.525
50.9095 50.7221 96.0096
50.87 50.1307 142.292
50.1248 50.7942 49.6382
50.8771 50.944 26.7833
50.4627 50.981 87.0133
50.8635 50.5887 67.5594
50.2858 50.2032 137.124
50.3865 50.5113 88.6186
50.5773 50.8656 176.533
50.4076 50.8275 137.615
50.5735 50.956 36.0854
50.1093 50.854 79.047
50.847 50.8931 11.2424
50.8835 50.4483 91.8778
50.6266 50.9264 3.4409
50.4768 50.6877 130.087
50.6925 50.1344 53.8912
50.3587 50.8044 50.1768
50.2107 50.9574 1.59539
50.9978 50.6768 149.124
50.2946 50.0143 132.817
50.8341 50.7405 25.7131
50.7534 50.7689 118.537
50.7661 50.8459 110.449
50.0886 50.4876 13.9769
50.4075 50.4071 11.8818
50.3488 50.111 145.482
50.9477 50.0723 171.921
50.5226 50.2996 13.8352
50.5006 50.7945 127.276
50.0502 50.0729 72.5172
50.2953 50.2324 50.5808
50.8035 50.9292 72.9185
50.9061 50.3215 85.7587
50.226 50.6405 176.217
50.6035 50.3578 116.607
50.1229 50.8887 90.5551
50.4493 50.5859 112.461
50.0718 50.6826 43.5477
50.714 50.8225 144.713
50.5525 50.5202 25.7177
50.7753 50.2714 89.4052
50.2843 50.1338 113.32
50.0543 50.7486 57.1656
50.0001 50.5111 8.43334
50.2762 50.707 11.2841
50.8393 50.0038 44.4283
50.7409 50.3163 18.3406
50.3602 50.2704 151.688
50.3133 50.7889 160.537
50.4338 50.9099 67.9172
50.9641 50.0893 123.663
50.4938 50.3876 113.888
50.7039 50.0044 30.0516
50.713 50.6664 173.889
50.761 50.9508 126.457
50.2981 50.1054 140.728
50.6441 50.0482 64.8091
50.9568 50.5004 77.8912
50.4577 50.2089 66.3673
50.3698 50.0524 138.162
50.4165 50.8222 153.063
50.212 50.6574 85.0107
50.8802 50.2157 122.006
50.6078 50.2953 24.5882
50.6516 50.7386 56.8129
50.6448 50.3951 128.377
50.1992 50.8902 51.7337
50.3678 50.0581 20.0722
50.5159 50.2676 150.386
50.0147 50.3791 60.7222
50.0193 50.1244 74.4557
50.4929 50.4043 95.5688
50.5951 50.0099 83.5371
50.9635 50.519 121.958
50.3119 50.774 139.126
50.5213 50.976 22.599
50.0169 50.7702 145.288
50.1202 50.2656 3.15943
50.2933 50.7731 93.2329
50.3481 50.3717 0.243653
50.2998 50.6465 175.355
50.8471 50.0236 161.741
50.7832 50.7804 82.4392
50.398 50.3029 11.8251
50.2282 50.2466 87.1339
50.7474 50.4738 10.412
50.9578 50.9427 141.334
50.9913 50.5445 173.298
50.0756 50.3657 40.5686
50.1958 50.1408 112.034
50.7813 50.5783 26.4533
50.8111 50.636 69.8698
50.6741 50.2599 62.1346
50.9175 50.2905 84.5979
50.8901 50.7077 11.1966
50.1473 50.0078 113.566
50.4477 50.1343 172.428
50.5297 50.2419 90.1086
50.6796 50.0762 49.4467
50.807 50.4597 98.3839
50.4328 50.0439 29.835
50.4455 50.2092 8.99623
50.8436 50.9812 142.766
50.8538 50.242 172.913
50.1969 50.9514 179.067
50.7117 50.9811 102.517
50.2595 50.437 106.841
50.0731 50.6223 176.612
50.1901 50.7926 163.422
50.9437 50.9601 93.8627
50.9773 50.7573 29.1009
50.4769 50.7183 44.5213
50.6406 50.6666 29.286
50.5651 50.7716 89.8012
50.0121 50.009 64.2653
50.9262 50.2287 114.185
50.2221 50.3217 152.648
50.7289 50.0954 77.1664
50.0292 50.4809 119.238
50.1185 50.2889 71.6106
50.9195 50.9933 8.08403
50.761 50.3717 70.6425
50.7543 50.9184 171.167
50.5771 50.3571 141.759
50.251 50.5641 64.5441
50.6566 50.2404 34.4867
50.9182 50.1018 91.0724
50.2209 50.0389 6.48339
50.1752 50.8668 50.8462
50.9505 50.5816 78.5906
50.5801 50.5167 136.58
50.2825 50.3531 160.937
50.9465 50.8926 75.5006
50.7804 50.4763 89.5572
50.2047 50.5911 33.5045
50.3316 50.855 37.2736
50.0712 50.069 169.341
50.5069 50.4094 145.958
50.8358 50.3322 124.851
50.7711 50.6547 27.2871
50.8759 50.5391 50.845
50.4252 50.0376 23.016
50.7655 50 74.9818
50.5225 50.0546 175.154
50.2261 50.3042 54.7097
50.2304 50.0015 131.282
50.9668 50.2243 119.348
50.7419 50.8484 76.0733
50.3029 50.3253 128.272
50.8168 50.1816 66.7694
